"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,6,"DALIBOR JAVORSKÝ",32,"číšník","Vlkoš","Ne","BEZPP",""
903,7,"DANIELA KRČMOVÁ",35,"administr. pracovník","Kanovsko","Ne","BEZPP","SPOLUPRACÍ K PROSPERITĚ OBCE"
901,4,"ALEŠ ŘÍKOVSKÝ",40,"voják z povolání","Vlkoš","Ne","BEZPP",""
903,8,"FRANTIŠEK SLÁDEČEK",39,"OSVČ","Vlkoš","Ne","BEZPP",""
903,3,"ONDŘEJ LANGER",41,"zámečník","Vlkoš","Ne","BEZPP","NEZÁVISLÍ - NOVÝ IMPULS"
902,4,"JAN KUTÁLEK",38,"učitel","Vlkoš","Ne","BEZPP","NEZÁVISLÍ - NOVÝ IMPULS"
901,9,"JIŘÍ KRČMA",57,"podnikatel","Vlkoš","Ne","BEZPP",""
903,6,"MONIKA ŘÍKOVSKÁ",39,"mechanik","Vlkoš","Ne","BEZPP",""
903,5,"LUMÍR BAJGAR",50,"montážní technik","Vlkoš","Ne","BEZPP","SPOLUPRACÍ K PROSPERITĚ OBCE"
902,1,"PETR SOBEK",40,"obchodní zástupce","Vlkoš","Ano","BEZPP","NEZÁVISLÍ - NOVÝ IMPULS"
901,3,"JAROSLAV HORÁK",63,"důchodce","Kanovsko","Ne","BEZPP","OBNOVA A ROZVOJ OBCE"
902,5,"Ing. Mgr. VALERIE PROCHÁZKOVÁ",45,"učitelka","Vlkoš","Ne","BEZPP",""
903,4,"ROMAN TOMŠŮ",44,"kuchař","Vlkoš","Ne","BEZPP",""
903,1,"ROMANA HORÁKOVÁ DiS.",31,"obchodní zástupce","Vlkoš","Ne","BEZPP",""
902,6,"JANA MASAŘOVÁ",37,"zdravotní sestra","Vlkoš","Ne","BEZPP",""
902,3,"IVA STÍSKALOVÁ",57,"administrativní pracovnice","Vlkoš","Ano","BEZPP","SPOLUPRACÍ K PROSPERITĚ OBCE"
901,2,"MILAN HRDLIČKA",37,"podnikatel","Vlkoš","Ano","BEZPP","OBNOVA A ROZVOJ OBCE"
901,7,"Mgr. MARKÉTA ČERVINKOVÁ",25,"ekonom, historik","Vlkoš","Ne","BEZPP",""
901,1,"MIROSLAV KROUPA",58,"starosta","Vlkoš","Ano","BEZPP","OBNOVA A ROZVOJ OBCE"
901,8,"LADISLAV BOHÁČ",45,"podnikatel","Kanovsko","Ne","BEZPP",""
902,9,"ŠÁRKA KOMÍNKOVÁ",36,"vedoucí ČSPHM","Vlkoš","Ne","BEZPP",""
903,2,"PETR MATLOCHA",44,"OSVČ","Vlkoš","Ne","BEZPP","SPOLUPRACÍ K PROSPERITĚ OBCE"
903,9,"ROMAN MACHÁČEK",30,"zahradník","Vlkoš","Ne","BEZPP",""
901,5,"PAVEL BARTÁK",47,"ekonom","Vlkoš","Ano","BEZPP","OBNOVA A ROZVOJ OBCE"
902,2,"KAREL POKORNÝ",43,"OSVČ","Vlkoš","Ano","BEZPP","NEZÁVISLÍ - NOVÝ IMPULS"
902,8,"TOMÁŠ MOLČÍK",32,"vedoucí THP","Vlkoš","Ne","BEZPP","NEZÁVISLÍ - NOVÝ IMPULS"
902,7,"PAVEL ZDRÁHAL",43,"truhlář","Vlkoš","Ne","BEZPP",""
