"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
364,1,"JAN CINA",25,"řidič sanitního vozu, zdravotník","Kasejovice","Ne","SZ","SDRUŽENÍ SZ, NK"
902,5,"JAN FIALA",35,"řidič","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
902,2,"JIŘÍ SLAVÍČEK",43,"elektrotechnik","Chloumek","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
901,2,"EVA CHÁROVÁ",46,"technik","Kasejovice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
364,7,"BARBORA TICHÁ",32,"na mateřské dovolené","Chloumek","Ne","BEZPP",""
166,7,"MUDr. JIŘÍ BURIÁNEK",62,"lékař","Kasejovice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
364,15,"LENKA HOUŠKOVÁ",39,"operátor výroby","Kasejovice","Ne","BEZPP",""
166,3,"JOSEF HULAČ",60,"podnikatel","Kasejovice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
901,14,"PAVEL ŘEHOŘ",43,"hasič","Kasejovice","Ne","BEZPP",""
902,4,"JOSEF TESAŘ",47,"opravář","Újezd u Kasejovic","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
364,6,"JANA BENEŠOVÁ",32,"mzdová účetní","Polánka","Ne","BEZPP",""
364,9,"JANA CINOVÁ",31,"na mateřské dovolené","Kasejovice","Ne","BEZPP",""
364,4,"JANA MACHOVÁ",31,"zootechnička na mateřské dovolené","Kasejovice","Ne","BEZPP",""
364,2,"Bc. JANA NIKLOVÁ",31,"koordinátor komunitního centra","Kasejovice","Ne","BEZPP",""
901,6,"LIBOR KULÍK",45,"mistr VZT","Kasejovice","Ne","BEZPP",""
166,12,"PETR POHANKA",51,"řidič","Kasejovice","Ne","BEZPP",""
166,13,"IVANA LEDVINOVÁ",53,"ředitelka mateřské školy","Kasejovice","Ne","BEZPP",""
902,14,"STANISLAV CHÁRA",57,"stavební činnost","Kasejovice","Ne","BEZPP","""SDRUŽENÍ NESTRANÍKŮ"""
166,1,"Ing. MARIE ČÁPOVÁ",58,"starostka","Kasejovice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
901,7,"MILENA JURÁČKOVÁ",40,"účetní","Polánka","Ne","BEZPP",""
901,4,"ANTONÍN ŘEHOŘ",39,"jednatel","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
902,12,"LENKA KUNEŠOVÁ",38,"rehabilitační sestra","Řesanice","Ne","BEZPP",""
166,14,"JINDŘICH POHANKA",63,"podnikatel","Polánka","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
902,6,"JIŘÍ ŠKVOR",60,"vedoucí výroby","Podhůří","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
166,10,"MILADA MYSLIVCOVÁ",41,"mzdová účetní","Újezd u Kasejovic","Ne","BEZPP",""
166,9,"MILAN REZEK",27,"obchodní zástupce","Kasejovice","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
364,5,"JOSEF DLOUHÝ",26,"OSVČ","Kasejovice","Ne","BEZPP","""SDRUŽENÍ NESTRANÍKŮ"""
166,6,"JOSEF PĚČEK",44,"dělník","Kasejovice","Ne","BEZPP",""
901,10,"JIŘÍ BOUŠE",34,"OSVČ","Kasejovice","Ne","BEZPP",""
901,5,"Mgr. HANA ČERVENÁ",32,"učitelka ZŠ","Řesanice","Ne","BEZPP",""
902,11,"JOSEF ŠIMÁNĚ",57,"zámečník","Kasejovice","Ano","BEZPP","""SDRUŽENÍ NESTRANÍKŮ"""
902,15,"VÁCLAV OCHOTNÝ",52,"opravář","Chloumek","Ne","BEZPP",""
166,5,"JOSEF VIKTORA",47,"podnikatel","Kasejovice","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
901,15,"MARTIN ŠKYRTA",23,"student","Kasejovice","Ne","BEZPP",""
166,4,"KAREL FIALA",67,"technik","Řesanice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
364,14,"VÍT BONAVENTURA",36,"podnikatel","Kasejovice","Ne","BEZPP",""
364,13,"KATEŘINA BURIANOVÁ",34,"na mateřské dovolené","Kasejovice","Ne","BEZPP",""
166,11,"KATEŘINA LIEHMANN",37,"podnikatelka","Kasejovice","Ne","BEZPP","SDRUŽENÍ SZ, NK"
902,7,"KATEŘINA ŠAMPALÍKOVÁ",29,"účetní","Polánka","Ne","BEZPP",""
901,9,"Ing. VLADIMÍRA KOREJČKOVÁ",37,"účetní","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
901,11,"Mgr. LENKA ČERNÁ",32,"mluvčí","Kasejovice","Ne","BEZPP",""
364,12,"JAN ŠILHAVÝ",24,"svářeč","Kasejovice","Ne","BEZPP",""
901,12,"LUBOŠ DARDA",45,"řidič","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
901,8,"ROMAN HORAL",46,"technik","Kasejovice","Ne","BEZPP",""
902,10,"PETR HOUŠKA",39,"zámečník","Kasejovice","Ne","BEZPP",""
901,3,"Ing. ROMANA BLANKOVÁ",41,"ekonomka","Podhůří","Ne","BEZPP",""
364,8,"RŮŽENA JAROLÍMOVÁ",19,"student SPgŠ","Kasejovice","Ne","BEZPP",""
364,11,"SABINA REICHELTOVÁ",41,"podnikatelka","Kasejovice","Ne","BEZPP","SDRUŽENÍ SZ, NK"
902,1,"STANISLAV LEVÝ",35,"zemědělská činnost","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
166,15,"Mgr. PAVEL LÖFFELMANN",39,"manažer","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
902,9,"VOJTĚCH ŠOLLE",53,"zemědělská činnost","Kasejovice","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ OBČANŮ MĚSTA KASEJOVICE"
364,3,"MARTIN BAJZA DiS.",34,"mistr kovovýroby","Kasejovice","Ne","BEZPP","SDRUŽENÍ SZ, NK"
902,13,"Ing. JIŘÍ KURC",61,"bezpečnostní technik","Kasejovice","Ne","BEZPP",""
166,2,"MVDr. VÁCLAV ČERVENÝ",64,"místostarosta","Kasejovice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
902,3,"KAREL SUDA",53,"elektrikář","Kasejovice","Ano","BEZPP","""SDRUŽENÍ NESTRANÍKŮ"""
901,13,"Bc. ZDENĚK REZEK",25,"student","Kasejovice","Ne","BEZPP",""
902,8,"PAVEL BEHENSKÝ",44,"truhlář","Řesanice","Ne","BEZPP","""SDRUŽENÍ NESTRANÍKŮ"""
166,8,"VÁCLAV ČEJKA",59,"traktorista","Chloumek","Ne","BEZPP",""
364,10,"ZDENĚK RENDL",39,"dispečer MKD","Kasejovice","Ne","BEZPP",""
901,1,"Bc. VÁCLAV JAKUBČÍK",45,"učitel","Kasejovice","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""PRO KASEJOVICKO"""
