"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
457,1,"Ing. LADISLAV TÓTH",52,"vedoucí střediska","Červený Potok","Ano","KDU-ČSL","KRÁLÍKY 2010"
7,14,"MARIE MICHALIČKOVÁ",62,"obsluha čerpací stanice","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"JANA KAŠPAROVÁ",47,"dispečerka","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,5,"JAN HABAS",63,"důchodce","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,8,"RUDOLF KALIŠ",65,"důchodce","Červený Potok","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,4,"ANDREA KOTRAŠOVÁ",25,"vedoucí prodejny","Králíky","Ne","ČSSD",""
7,6,"HANA BERANOVÁ",48,"vedoucí prodejny","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,3,"JITKA SCHWEIDLEROVÁ",42,"zástupce vedoucího","Červený Potok","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,10,"ALENA TRLICOVÁ",67,"důchodce","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,13,"Bc. JAN KRÁLÍK",48,"OSVČ","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,15,"MILENA PRAŽÁKOVÁ",63,"pokladník neziskové organizace","Králíky","Ne","ČSSD",""
7,7,"JAN BEŇO",66,"důchodce","Králíky","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
47,8,"ZDENĚK KUBÍČEK",67,"mistr","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,9,"VILÉM SPRINGER",65,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,10,"MILADA KOŽELOVÁ",61,"dělnice","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,4,"STANISLAV TUTKO",45,"manažer","Králíky-Dolní Boříkovice","Ne","KSČM",""
47,2,"PAVEL ŠIKO",56,"předák","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,15,"ANTONÍN SVOBODA",68,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,6,"JAROMÍR PROCHÁZKA",66,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,11,"JIŘINA MÁCOVÁ",64,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,12,"JOSEF FALTUS",73,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,14,"ANNA KUBÍČKOVÁ",67,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,13,"EVŽEN ČERNÝ",68,"důchodce","Králíky","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,5,"JOSEF MACKO",60,"OSVČ","Králíky","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
457,2,"Bc. ČESTMÍR DOUBRAVA",50,"OSVČ","Králíky","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
83,13,"KAREL VESELÝ",61,"traťový dělník","Králíky","Ne","Moravané","MORAVANÉ"
83,14,"ARNOŠT JURÁNEK",51,"výpravčí","Dolní Lipka","Ano","Moravané","MORAVANÉ"
83,4,"ANTONÍN UHLÍŘ",56,"zaměstnanec školy","Králíky","Ne","BEZPP","NEZÁVISLÍ"
902,2,"JIŘÍ HLAVA",44,"správce sport. areálu","Králíky","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,9,"MARCELA KAPLANOVÁ",34,"účetní","Králíky","Ne","BEZPP",""
83,9,"JAROSLAV MLYNÁŘ",34,"vlakový revizor","Králíky","Ne","BEZPP",""
88,10,"ALENA JIRÁSKOVÁ",53,"podnikatel","Králíky","Ne","BEZPP","NEZÁVISLÍ"
901,14,"EDUARD SCHWEIDLER",55,"lesní dělník","Králíky","Ne","BEZPP",""
88,12,"JAROSLAV COUFALÍK",56,"provozovatel pensionu","Králíky","Ne","BEZPP",""
902,10,"Mgr. IVA ŠESTÁKOVÁ",68,"důchodkyně","Králíky","Ne","BEZPP",""
721,2,"Ing. ALEŠ CRHA",41,"OSVČ","Králíky","Ne","BEZPP",""
88,1,"Mgr. Bc. ALENA KRABCOVÁ",50,"ředitelka příspěvkové organizace Pard. kraje","Králíky","Ne","BEZPP","NEZÁVISLÍ"
901,7,"ALEŠ ŠTĚRBA",29,"vedoucí výroby","Králíky","Ne","BEZPP",""
88,11,"ANNA JEŽKOVÁ",60,"podnikatel","Králíky","Ne","BEZPP","NEZÁVISLÍ"
904,2,"Mgr. JIŘÍ ŠVANDA",37,"pracovník v zemědělství","Heřmanice","Ne","BEZPP","NAŠE MĚSTO - NESTRANICKÁ KANDIDÁTNÍ LISTINA PRO VOLBY DO ZASTUPITELSTVA MĚSTA KRÁLÍKY KONANÉ DNE 15. A 16. ŘÍJNA 2010"
457,5,"Ing. JAN REICHL",30,"učitel SOUo Králíky","Králíky","Ne","BEZPP",""
902,15,"JAROSLAV KAPLAN",38,"podnikatel","Králíky","Ne","BEZPP","TOP 09"
457,6,"Mgr. JAROSLAV MAIXNER",31,"učitel ZŠ Králíky","Králíky","Ne","BEZPP","KRÁLÍKY 2010"
47,7,"JIŘÍ PANUŠ",69,"důchodce","Králíky","Ne","BEZPP",""
904,10,"LUCIE MATOULKOVÁ",42,"aktivizační pracovnice v domově důchodců","Dolní Boříkovice","Ne","BEZPP",""
721,6,"Mgr. IVETA KUBÍČKOVÁ",44,"učitelka","Králíky","Ne","BEZPP",""
538,2,"Mgr. JIŘÍ SOUČEK",69,"důchodce","Králíky","Ne","BEZPP",""
83,15,"Ing. LADISLAV DOSTÁLEK",51,"finanční poradce","Králíky","Ne","BEZPP","MORAVANÉ"
7,12,"JAKUB SCHWEIDLER",23,"logistik","Červený Potok","Ne","BEZPP",""
903,15,"MUDr. EVA RÝCOVÁ",59,"lékařka","Králíky","Ano","BEZPP","NAŠE MĚSTO - NESTRANICKÁ KANDIDÁTNÍ LISTINA PRO VOLBY DO ZASTUPITELSTVA MĚSTA KRÁLÍKY KONANÉ DNE 15. A 16. ŘÍJNA 2010"
457,14,"JAN DANIEL",55,"OSVČ","Králíky","Ne","BEZPP",""
721,3,"VIKTOR VAVRUŠA",47,"majitel reklamního studia","Králíky","Ne","BEZPP","TOP 09"
904,7,"Bc. JAN HALBRŠTÁT",50,"předseda Osadního výboru, celník","Dolní Boříkovice","Ne","BEZPP",""
83,5,"OLDŘICH MYŠKA",39,"truhlář","Dolní Boříkovice","Ne","BEZPP",""
902,6,"MUDr. MARIE ŠPIČKOVÁ",63,"stomatolog","Králíky","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
904,8,"ALENA URBANOVÁ",38,"vlakvedoucí osobních vlaků","Dolní Boříkovice","Ne","BEZPP",""
904,11,"JIŘÍ TEICHMANN",49,"daňový poradce","Heřmanice","Ne","BEZPP",""
83,10,"Mgr. LEONA ŠPONAROVÁ",45,"zástupkyně ředitele školy","Králíky","Ne","BEZPP","NEZÁVISLÍ"
457,15,"Ing. TOMÁŠ RÝC",27,"student","Králíky","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
903,11,"EVA HOLUBCOVÁ",60,"pečovatelka","Králíky","Ne","BEZPP","NAŠE MĚSTO - NESTRANICKÁ KANDIDÁTNÍ LISTINA PRO VOLBY DO ZASTUPITELSTVA MĚSTA KRÁLÍKY KONANÉ DNE 15. A 16. ŘÍJNA 2010"
83,11,"JAN SAŇÁK",23,"student VŠ","Králíky","Ne","BEZPP",""
457,9,"FILIP GLAZAR",22,"student","Králíky","Ne","BEZPP","KRÁLÍKY 2010"
902,13,"Ing. MARTIN ŠPONAR",26,"technolog","Králíky","Ne","BEZPP",""
457,7,"JOSEF KOPECKÝ",44,"OSVČ","Prostřední Lipka","Ne","BEZPP",""
903,2,"Ing. PAVEL STRNAD",47,"ředitel kulturního domu","Králíky","Ano","BEZPP","NAŠE MĚSTO - NESTRANICKÁ KANDIDÁTNÍ LISTINA PRO VOLBY DO ZASTUPITELSTVA MĚSTA KRÁLÍKY KONANÉ DNE 15. A 16. ŘÍJNA 2010"
902,4,"Mgr. KAREL HLAVA",50,"profesionální hasič","Králíky","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
538,8,"DANIELA JUNGVIRTOVÁ",22,"administrativní pracovnice","Králíky","Ne","BEZPP",""
902,5,"Ing. PETR MAREK",42,"učitel","Červený Potok","Ne","BEZPP","MORAVANÉ"
902,7,"Mgr. JARMILA BERKOVÁ",59,"zástupkyně ředitele školy","Králíky","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
902,1,"Mgr. DUŠAN KRABEC",50,"učitel","Králíky","Ano","BEZPP","MORAVANÉ"
457,13,"MARCELA KALOUSOVÁ",51,"vedoucí prodejny","Králíky","Ne","BEZPP",""
904,15,"JAROSLAV BAJT",39,"technik","Králíky","Ne","BEZPP",""
538,6,"JAROSLAV BEDNÁŘ",37,"zaměstnanec v automobilovém průmyslu","Králíky","Ne","BEZPP",""
901,11,"PETR URBAN",23,"OSVČ","Králíky","Ne","BEZPP",""
457,8,"Mgr. PETRA DOUBRAVOVÁ",38,"ředitelka SOUo Králíky","Králíky","Ne","BEZPP",""
902,12,"PETRA FIŠEROVÁ DiS.",28,"učitelka ZUŠ","Králíky","Ne","BEZPP",""
904,3,"PETRA HANÁKOVÁ",25,"místopředsedkyně sdružení, asistentka pedagoga","Králíky","Ne","BEZPP",""
