"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,2,"ZDENĚK DOLEŽAL",40,"zaměstnanec MěÚ Rumburk","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
901,14,"LIBOR KAMENICKÝ",37,"jednatel f.,mistr ČR v silnič.motocykl. závodech","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
901,7,"RUDOLF SEIDL",53,"velitel výjezdové jednotky Sboru dobr. hasičů","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,2,"Mgr. LADISLAV POKORNÝ",43,"ředitel SZdŠ a OA Rumburk","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
901,5,"MILOSLAV STREJC",45,"soukromý zemědělec","Rumburk 3-Dolní Křečany","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,4,"ANNA ZIBNEROVÁ",29,"administrativní pracovnice","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Ing. JAROSLAV SYKÁČEK",55,"senátor Parlamentu České republiky","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
901,6,"Ing. PETR DOPITA",63,"učitel, předseda TJ Rumburk","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
901,3,"JAROSLAV TRÉGR",47,"starosta města","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
901,23,"DAREK ŠVÁB",43,"ředitel nemocnice, místostarosta města","Rumburk 2-Horní Jindřichov","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
901,16,"ZDENĚK VÍTEK",48,"živnostník","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,20,"EVA VOSÁTKOVÁ",63,"důchodkyně","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"VÁCLAV HYRÁK",66,"důchodce","Rumburk 1","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
53,10,"RADOMIL MACEK",48,"OSVČ-Vodohospodářské stavby,stavební práce","Rumburk 2-Horní Jindřichov","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,18,"HELENA MENŠÍKOVÁ",67,"bývalá ředitelka DK Rumburk,propagátorka kult.dění","Rumburk 1","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,4,"MARIE MLÁDKOVÁ",67,"důchodkyně","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"ZDENKA VÁCLAVÍKOVÁ",63,"důchodkyně","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,22,"JOSEF KREJČÍ",69,"důchodce","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,20,"STANISLAV KRACÍK",69,"důchodce","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,16,"MILAN DVOŘÁK",58,"dělník","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"VÁCLAV STANĚK",66,"spojový technik","Rumburk 1","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"ČESTMÍR MINAŘÍK",59,"dělník","Rumburk 3-Dolní Křečany","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,18,"EVA GREGOVÁ",67,"důchodkyně","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,19,"HELENA KAREŠOVÁ",71,"důchodkyně","Rumburk 3-Dolní Křečany","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,17,"Ing. JAROSLAV KOLÁR",71,"důchodce","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"EVŽEN DVOŘÁK",68,"stavební technik","Rumburk 1","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,21,"JÁN POLÁK",68,"důchodce","Rumburk 1","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,20,"MUDr. JIŘÍ MAYER",63,"lékař interního oddělení a gastroenterologické amb","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"JIŘÍ PIMPARA",54,"projektant,soudní znalec a odhadce pro oceňování","Rumburk 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,14,"Mgr. MARKÉTA PEROUTKOVÁ",58,"jednatelka společnosti Lingua Rumburk","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,5,"MUDr. VLADIMÍR KOLAŘÍK",54,"lékař-chirurg","Rumburk 3-Dolní Křečany","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
768,13,"MILENA SVOBODOVÁ",44,"úředník","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,4,"Ing. MIROSLAV JENIŠTA",50,"vedoucí odboru investic a dotací,specialista veř.z","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,7,"Ing. ROMANA BUŠKOVÁ",49,"ředitelka ZŠ","Rumburk 2-Horní Jindřichov","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"Ing. KAREL SCHÄFER",51,"jednatel firmy","Rumburk 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
901,4,"JAN POSPÍŠIL",63,"živnostník-instruktor sportovní střelby","Rumburk 1","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,19,"Mgr. TOMÁŠ PAVLAS",49,"odborný pracovník ve školství","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,22,"Mgr. IVO PEROUTKA",57,"jednatel Lužické realitní kanceláře","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,15,"MUDr. JANA MIKULCOVÁ",47,"praktická lékařka","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,8,"Mgr. ROMAN KROUTIL",47,"soudní znalec-tlumočník jazyka německého","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,18,"PaedDr. SVATOPLUK KUBEŠ",62,"ředitel Střední odborné školy mediální grafiky a p","Rumburk 1","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,3,"Mgr. PETR DUBRAVEC",52,"interní auditor","Rumburk 3-Dolní Křečany","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
508,16,"ALENA HURTOVÁ",56,"prodavačka","Rumburk 1","Ne","VĚCI VEŘEJNÉ","*"
508,22,"MVDr. OLDŘICH BAUDYŠ",80,"veterinární lékař","Rumburk 1","Ne","VĚCI VEŘEJNÉ","*"
508,20,"MIROSLAV ŠOTT",53,"zaměstnanec ve firmě","Rumburk 1","Ne","VĚCI VEŘEJNÉ","*"
508,2,"PAVEL HLOUS",51,"ochrana podniku","Rumburk 1","Ne","VĚCI VEŘEJNÉ","*"
768,2,"ZDENĚK KROBOT",26,"OSVČ","Rumburk 3-Dolní Křečany","Ne","VĚCI VEŘEJNÉ","*"
508,1,"Bc. LADISLAV RAČOK",56,"zdravotnický pracovník","Rumburk 2-Horní Jindřichov","Ne","VĚCI VEŘEJNÉ","*"
508,3,"PAVEL MACHÁČ",59,"invalidní důchodce","Rumburk 2-Horní Jindřichov","Ne","VĚCI VEŘEJNÉ","*"
147,12,"JOSEF ENGLIC",55,"strojní technolog","Rumburk 1","Ne","MĚSTO LIDEM",""
147,15,"PAVEL HÁLA",61,"podnikatel","Rumburk 1","Ne","MĚSTO LIDEM",""
147,2,"Mgr. JOSEF RŮŽIČKA",62,"ředitel ZŠ, zastupitel města Město Lidem","Rumburk 1","Ano","MĚSTO LIDEM",""
147,22,"Ing. IRENA HLUŠIČKOVÁ",45,"úřednice,dlouholetá členka Plav.oddílu Rumburk","Rumburk 3-Dolní Křečany","Ne","MĚSTO LIDEM",""
147,1,"BRONISLAVA NEDVĚDOVÁ",64,"povol.technik, býv.řed.SRAS,zastupielka města ML","Rumburk 1","Ano","MĚSTO LIDEM",""
147,7,"Ing. VLADIMÍR ANDRLE",56,"učitel ZŠ","Rumburk 1","Ne","SDRUŽENÍ PRO MĚSTO RUMBURK SDRUŽENÍ POLITICKÉ STRANY SNK EVROPŠTÍ DEMOKRATÉ A NEZÁLISLÝCH KANDIDÁTŮ","*"
449,8,"Ing. ROSTISLAV SOUČEK",39,"pracovník zakázkové konstrukce","Rumburk 1","Ne","SDRUŽENÍ PRO MĚSTO RUMBURK SDRUŽENÍ POLITICKÉ STRANY SNK EVROPŠTÍ DEMOKRATÉ A NEZÁLISLÝCH KANDIDÁTŮ",""
