"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
47,4,"MARIE KUBÍČKOVÁ",76,"pracovnice v zemědělství","Jindřichov","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"NADĚŽDA ANDRŠOVÁ",58,"OSVČ","Jindřichov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,3,"ALOIS PROKEŠ",66,"důchodce","Jindřichov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
47,1,"JAROSLAV PASTOREK",60,"technik","Jindřichov","Ne","BEZPP",""
721,2,"ALEŠ PEPERNÍK",38,"ekonom","Jindřichov","Ne","BEZPP",""
47,6,"BOHUMIL HONDL",50,"dělník","Jindřichov","Ne","BEZPP",""
1,5,"MARIE HAITLOVÁ",53,"dojička","Jindřichov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"JAROMÍR BLAHA",40,"starosta obce","Jindřichov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
47,7,"FRANTIŠEK LYSÁK",65,"dělník","Jindřichov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,8,"BLANKA ZDRÁHALOVÁ",37,"zdravotní sestra","Jindřichov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
721,1,"Ing. JAN KRÁL",30,"projektový manažer","Jindřichov","Ne","BEZPP","TOP 09"
47,3,"JAROSLAV ANDRŠ",60,"obchodní zástupce","Jindřichov","Ne","BEZPP",""
47,2,"MARIE HULÁKOVÁ",42,"dojička","Jindřichov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,9,"LUKÁŠ KONEČNÝ",35,"hasič","Jindřichov","Ne","BEZPP",""
1,4,"MARIE BISKUPOVÁ",41,"zdravotní sestra","Jindřichov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,2,"VÁCLAV HAITL",41,"hasič","Jindřichov","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
721,5,"NIKOLA BLÁHOVÁ",19,"studentka","Jindřichov","Ne","BEZPP",""
47,9,"OLDŘICH RÝPAR",72,"řidič","Jindřichov","Ne","BEZPP",""
47,5,"VLADIMÍR SOJÁK",52,"traktorista","Jindřichov","Ne","BEZPP",""
1,7,"MARIE KŘENKOVÁ",45,"školnice","Jindřichov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,6,"STANISLAVA VÁŇOVÁ",50,"pokladní","Jindřichov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
721,6,"Ing. PETRA LÉVOVÁ",26,"zapisovatelka","Jindřichov","Ne","BEZPP","TOP 09"
721,7,"Ing. ZDENĚK JORDÁN",37,"agronom","Jindřichov","Ano","BEZPP","TOP 09"
721,4,"Mgr. PAVLA KUBÍČKOVÁ",26,"advokátní koncipientka","Jindřichov","Ne","BEZPP",""
721,3,"JOSEF RÝPAR",65,"důchodce","Jindřichov","Ne","TOP 09",""
