"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,5,"PAVEL BUMBA",32,"stavbyvedoucí","Srbská Kamenice","Ne","VŠE PRO OBČANY",""
902,2,"Ing. LADISLAV KUČERA",61,"zástupce ředitele","Srbská Kamenice","Ano","VŠE PRO OBČANY",""
902,1,"JITKA VOGLOVÁ",47,"starostka","Srbská Kamenice","Ano","VŠE PRO OBČANY",""
902,6,"VĚRA BUMBOVÁ",34,"účetní","Srbská Kamenice","Ne","VŠE PRO OBČANY",""
901,4,"FRANTIŠEK HALBICH",57,"převozník","Srbská Kamenice","Ano","VŠE PRO OBČANY",""
901,5,"PAVEL SEMERÁD",44,"OSVČ","Srbská Kamenice","Ano","VŠE PRO OBČANY",""
901,1,"JAN NOHEJL",40,"revírník","Srbská Kamenice","Ano","NOVÝ SMĚR",""
902,3,"PETR MAREK",41,"OSVČ","Srbská Kamenice","Ano","NOVÝ SMĚR",""
901,3,"Bc. ROMAN VOGL",25,"úředník","Srbská Kamenice","Ne","NOVÝ SMĚR",""
901,6,"ANDREA HENKEOVÁ",35,"učitelka v MŠ","Srbská Kamenice","Ne","",""
902,4,"JOSEF KAŠPAR",66,"důchodce","Srbská Kamenice","Ne","",""
901,2,"RADKA MARKOVÁ",37,"státní zaměstnanec","Srbská Kamenice","Ne","",""
