"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,4,"IVANA HRŮZOVÁ",56,"dělnice","Bílý Kámen","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"ZDENKA DVOŘÁČKOVÁ",65,"důchodce","Bílý Kámen","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"HANA DOŠKÁŘOVÁ",69,"důchodce","Bílý Kámen","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,2,"Ing. RADEK VINTR",40,"OSVČ","Bílý Kámen","Ano","BÍLÝ KÁMEN 2010",""
902,1,"Ing. JIŘÍ BENÁČEK",45,"manažer","Bílý Kámen","Ano","BÍLÝ KÁMEN 2010",""
902,3,"Mgr. KAREL DVOŘÁK",45,"učitel","Bílý Kámen","Ano","BÍLÝ KÁMEN 2010",""
902,4,"Ing. PETR TALAVAŠEK",58,"manažer","Bílý Kámen","Ano","BÍLÝ KÁMEN 2010",""
901,1,"ELIŠKA FRIDRICHOVSKÁ",58,"fyzioterapeut","Bílý Kámen","Ne","",""
47,6,"FRANTIŠEK HRŮZA",60,"řidič","Bílý Kámen","Ne","",""
902,5,"Ing. PETR PAZOUREK",35,"počítačový konzultant","Bílý Kámen","Ne","",""
902,8,"Mgr. JAROSLAVA MLEJNKOVÁ",67,"důchodce","Bílý Kámen","Ne","",""
901,3,"Ing. MARTIN ČÍHAL",30,"prokurista","Bílý Kámen","Ne","",""
901,7,"MVDr. KLÁRA HAŠKOVÁ",35,"veterinární inspektor","Bílý Kámen","Ne","",""
902,7,"MICHAELA DVOŘÁKOVÁ",41,"obchodník","Bílý Kámen","Ne","",""
901,6,"MILOSLAV VONDRÁK",51,"dělník","Bílý Kámen","Ne","",""
901,4,"VOJTĚCH ANDRES",27,"konstruktér","Bílý Kámen","Ne","",""
901,2,"Bc. RADIM KRIEGSMANN",27,"konstruktér","Bílý Kámen","Ne","",""
901,9,"MICHAL HRŮZA",34,"tiskař","Bílý Kámen","Ne","",""
901,5,"MICHAL KONÍŘ",33,"obchodní manažer","Bílý Kámen","Ne","",""
902,6,"ONDŘEJ PEŠÁN",37,"obchodní zástupce","Bílý Kámen","Ne","",""
47,1,"MILOSLAVA KYLIÁNOVÁ",36,"balička","Bílý Kámen","Ne","",""
47,5,"ZDENĚK DOŠKÁŘ",68,"důchodce","Bílý Kámen","Ne","",""
902,9,"Ing. PETRA KOTENOVÁ",44,"OSVČ","Bílý Kámen","Ne","",""
47,2,"MARTIN ČECH",35,"řidič","Bílý Kámen","Ne","",""
901,8,"PETR ANDRES",28,"nástrojař","Bílý Kámen","Ne","",""
