"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
129,8,"MARTIN VARODI",38,"OSVČ","Horní Ves","Ne","SNK EVROPŠTÍ DEMOKRATÉ",""
129,1,"VLASTIMIL LYSÝ",57,"MSZT, SŽDC Jihlava","Horní Ves","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
166,9,"ALEŠ HAMRLE",39,"OSVČ","Horní Ves","Ano","SNK EVROPŠTÍ DEMOKRATÉ","*"
129,2,"PAVEL HEČSKA",45,"seřizovač v  IBK","Horní Ves","Ne","SNK EVROPŠTÍ DEMOKRATÉ",""
166,5,"ALEŠ PARKAN DiS.",29,"učitel","Horní Ves","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,2,"Ing. MILAN MAKOVIČKA",61,"OSVČ","Horní Ves","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,1,"Ing. Bc. PETR KAPOUN",38,"vedoucí zakázkové výroby","Horní Ves","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
129,3,"TOMÁŠ SACHA",44,"vlakvedoucí ČD Cargo","Horní Ves","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
166,6,"BOŽENA BRADOVÁ",61,"důchodkyně","Horní Ves","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,3,"KAREL MACH",34,"agronom","Horní Ves","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
129,7,"FRANTIŠEK PARKÁN",63,"důchodce","Horní Ves","Ne","",""
129,4,"LADISLAV MARYŠKA",35,"OSVČ","Horní Ves","Ne","",""
166,4,"Mgr. MARTINA VÁVROVÁ",31,"nezaměstnaná","Horní Ves","Ne","",""
166,7,"LIBOR VACEK",40,"řidič-mechanik","Horní Ves","Ne","",""
166,8,"ZDEŇKA KOLÁŘOVÁ",42,"mistrová","Horní Ves","Ne","",""
129,5,"PETR MAKOVIČKA",34,"skladník","Horní Ves","Ne","",""
129,6,"MIROSLAV LISA",61,"důchodce","Horní Ves","Ne","",""
