"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,2,"Mgr. PAVEL KUBĚJA",49,"podnikatel, manažer","Vidče","Ano","KDU-ČSL","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
1,2,"STANISLAV PERNICKÝ",45,"nástrojař","Vidče","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,15,"JOSEF MITÁŠ",65,"důchodce","Vidče","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"Ing. VLADIMÍR NERÁD",61,"THP","Vidče","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,5,"ROMAN PERNICKÝ",49,"mistr","Vidče","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,12,"MONIKA KOPECKÁ",43,"operátor ve výrobě","Vidče","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
7,4,"KAREL HERYÁN",43,"mechanik seřizovač","Vidče","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,3,"KAREL PŘIBYL",41,"servisní technik, zastupitel obce","Vidče","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,5,"LENKA GAJDOŠOVÁ",35,"dělnice","Vidče","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,14,"ALENA MIKULENKOVÁ",67,"důchodkyně","Vidče","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,1,"Bc. MIROSLAV CHUMCHAL",56,"středoškolský učitel, radní obce","Vidče","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,15,"ANNA VEČEŘOVÁ",68,"důchodkyně","Vidče","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,10,"MONIKA PAVLÍČKOVÁ",47,"ekonomka","Vidče","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
389,1,"PETR ŠVAJDA",24,"OSVČ","Vidče","Ne","ODS",""
389,5,"Ing. HANA SLEZÁKOVÁ",54,"OSVČ","Vidče","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,11,"JANA BUŠOVÁ",56,"zástupkyně vedoucího PNS","Vidče","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,8,"JAROMÍR MIČKAL",57,"invalidní důchodce","Vidče","Ne","BEZPP",""
389,3,"Ing. DALIBOR KUBIŠ",49,"vedoucí odd. MÚ Rožnov pod Rad.","Vidče","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,7,"MICHAL KRAMOLIŠ",29,"podnikatel, manažer","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
7,2,"Ing. KAREL MALÍK",68,"důchodce, radní obce","Vidče","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
389,2,"JOSEF ŠOUKAL",48,"stavební technik","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
1,11,"Bc. KAROLÍNA JANDOVÁ",24,"student","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,11,"MARIE JURČOVÁ",61,"živnostník","Vidče","Ano","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
901,12,"JAN HURTÍK",34,"řidič","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,15,"Ing. LIBOR HUTYRA",55,"podnikatel, manažer","Vidče","Ne","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
1,7,"DALIBOR NERÁD DiS.",32,"OSVČ","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,8,"Bc. PETR KOPECKÝ",22,"student","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,13,"KAREL KRAMOLIŠ",55,"živnostník","Vidče","Ne","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
901,4,"LENKA MACHULOVÁ",45,"účetní","Vidče","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
1,10,"Bc. JINDŘICH FAKSA",24,"student","Vidče","Ne","BEZPP",""
1,14,"JINDŘICH FAKSA",51,"frézař NC","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,5,"Mgr. LUMÍR ONDŘEJ",39,"středoškolský učitel","Vidče","Ne","BEZPP",""
1,3,"KATEŘINA NĚMCOVÁ",37,"OSVČ","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
389,7,"ŠÁRKA NERÁDOVÁ",41,"manažerka výroby a prodeje","Vidče","Ne","BEZPP",""
901,14,"MILAN VALČÍK",60,"podnikatel, manažer","Vidče","Ne","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
901,1,"MILENA DUDOVÁ",55,"místostarostka obce","Vidče","Ano","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
389,14,"JAN HURTÍK",68,"důchodce","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,13,"TOMÁŠ KNÉBL",38,"řidič","Vidče","Ne","BEZPP",""
7,9,"OLDŘICH BURY",60,"stavbyvedoucí","Vidče","Ne","BEZPP",""
389,10,"VÍT MLNAŘÍK",46,"OSVČ","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,12,"VLADIMÍR KŘENEK",49,"řidič autobusu","Vidče","Ne","BEZPP",""
389,4,"VLADIMÍR URBAN",35,"OSVČ","Vidče","Ne","BEZPP",""
901,3,"Mgr. PAVEL DRDA",27,"učitel","Vidče","Ano","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
1,13,"LIBOR CÁB",39,"OSVČ","Vidče","Ne","BEZPP",""
1,9,"MIROSLAV LACINA",49,"dělník","Vidče","Ne","BEZPP",""
389,12,"Ing. ZDISLAV SLEZÁK",55,"jednatel stavební společnosti","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,9,"PETR JURČA",54,"OSVČ","Vidče","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,9,"VLADIMÍRA BRUSSOVÁ",57,"asistentka","Vidče","Ne","BEZPP",""
1,4,"Mgr. ŠÁRKA PAVLÍČKOVÁ",37,"učitelka","Vidče","Ne","BEZPP",""
389,15,"Ing. ZDENĚK MIKULENKA",39,"konstruktér","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
389,8,"PETR PAVELKA",36,"OSVČ","Vidče","Ne","BEZPP",""
7,11,"Mgr. ROMAN PETRUŽELA",40,"speciální pedagog","Vidče","Ne","BEZPP",""
389,13,"PETR VÁVRA",50,"vedoucí expedice","Vidče","Ne","BEZPP","SCHOPNOSTI, ZNALOSTI, ZKUŠENOSTI PRO VIDČE"
7,8,"MIROSLAV KADLUBIEC",58,"sociální pracovník v charitě","Vidče","Ne","BEZPP",""
7,6,"VÁCLAV VIČAN",67,"důchodce, starosta hasičů","Vidče","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,6,"ROMAN ŽITNÍK",38,"technik","Vidče","Ne","BEZPP",""
901,10,"ONDŘEJ NOVÁK",29,"živnostník","Vidče","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
7,7,"ZDENĚK KŘENEK",52,"montážní dělník","Vidče","Ne","BEZPP",""
1,6,"Ing. ZDENĚK FRYŠARA",47,"THP","Vidče","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
389,6,"ZDENĚK MANDULA",39,"obchodní zástupce","Vidče","Ne","BEZPP",""
