"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
902,9,"PAVLÍNA JEDLIČKOVÁ Ing.",42,"řídící pracovník Úřadu práce","Staré Hradiště","Ne","ODS","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
901,8,"ALENA BARTONÍČKOVÁ",44,"účetní","Staré Hradiště","Ne","BEZPP",""
901,11,"Bc. ANDREA ČERNÁ DiS.",39,"facility manager","Brozany","Ne","BEZPP",""
902,6,"ALENA ŠTILIJANOVOVÁ Ing.",60,"systémový specialista","Staré Hradiště","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
901,12,"Bc. DAVID MARTÍNEK",43,"učitel, trenér","Staré Hradiště","Ne","BEZPP","NESTRANÍCI"
902,15,"JAN MIKULA",40,"obchodní ředitel","Brozany","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
902,5,"RADEK ZAVADIL Ing.",41,"ředitel společnosti","Staré Hradiště","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
902,7,"JAROSLAV KOPAL",53,"svářeč","Staré Hradiště","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
902,11,"KAMILA ZÁRUBOVÁ Ing.",42,"referent","Staré Hradiště","Ne","BEZPP",""
901,15,"DRAHOSLAV DRÁBEK",39,"státní zaměstnanec","Staré Hradiště","Ne","BEZPP","NESTRANÍCI"
901,14,"LADISLAV BERAN",49,"jednatel společnosti","Brozany","Ne","BEZPP","NEZÁVISLÍ"
901,13,"ANDREA PROKŮPKOVÁ",40,"školnice MŠ","Staré Hradiště","Ne","BEZPP",""
902,3,"LUCIE KOTRČOVÁ",49,"referent obecního úřadu","Staré Hradiště","Ne","BEZPP",""
902,8,"KAMIL CHLUPÁČ Ing.",46,"obchodní zástupce","Staré Hradiště","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
902,14,"JOSEF MALÍŘ",56,"řidič","Brozany","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
902,13,"ANDREA BRYČKOVÁ MUDr.",43,"lékařka","Brozany","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
901,4,"LENKA KRŠÍKOVÁ",45,"OSVČ","Staré Hradiště","Ano","BEZPP","NESTRANÍCI"
901,7,"MARTIN MAXA",46,"manager","Staré Hradiště","Ne","BEZPP","NESTRANÍCI"
901,5,"DAVID JAHODA",37,"pilot - instruktor","Hradiště na Písku","Ne","BEZPP",""
902,2,"VÁCLAV JANOVSKÝ",45,"místostarosta","Hradiště na Písku","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
901,9,"JOSEF TEPLÝ",57,"mistr odborného výcviku","Staré Hradiště","Ano","BEZPP","NEZÁVISLÍ"
901,10,"JIŘÍ PÍŠA",48,"technik","Staré Hradiště","Ne","BEZPP","NEZÁVISLÍ"
902,10,"TOMÁŠ WEINZETTL Ing.",43,"IT analytik","Hradiště na Písku","Ne","BEZPP",""
902,1,"MIROSLAV ČEPČÁŘ Ing.",60,"starosta","Staré Hradiště","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCÍ STARÉ HRADIŠTĚ, BROZANY A HRADIŠTĚ NA PÍSKU"
901,2,"PETR MÁRA",53,"technik","Hradiště na Písku","Ne","BEZPP","NEZÁVISLÍ"
902,12,"PETR ROUB",66,"OSVČ","Staré Hradiště","Ne","BEZPP",""
901,1,"PETR SEIDL",50,"obchodní ředitel","Staré Hradiště","Ne","BEZPP","NEZÁVISLÍ"
901,6,"MARTIN SKUČEK",39,"hasič - záchranář","Brozany","Ne","BEZPP","NESTRANÍCI"
902,4,"MARKÉTA RAKOVÁ Mgr.",34,"t.č. mateřská dovolená","Brozany","Ano","BEZPP","NESTRANÍCI"
901,3,"PAVEL VRÁTIL",66,"technik","Staré Hradiště","Ano","BEZPP","NEZÁVISLÍ"
