"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
813,1,"Ing. JANA MARYŠKOVÁ",43,"ekonom","Řídelov","Ano","BEZPP","JANA MARYŠKOVÁ, NEZÁVISLÝ KANDIDÁT"
811,1,"PETRA MARYŠKOVÁ",23,"studentka","Řídelov","Ne","BEZPP",""
803,1,"JAN CHOBODA",24,"tesař","Řídelov","Ne","BEZPP",""
816,1,"BLANKA BLÁHOVÁ",48,"krejčová","Řídelov","Ne","BEZPP","BLANKA BLÁHOVÁ, NEZÁVISLÝ KANDIDÁT"
805,1,"STANISLAV PITTNER",50,"silomistr ZZN Batelov","Řídelov","Ne","BEZPP",""
817,1,"MARCELA VOLFOVÁ",46,"prodavačka","Řídelov","Ne","BEZPP","MARCELA VOLFOVÁ, NEZÁVISLÝ KANDIDÁT"
807,1,"JIŘÍ JAROŠ",28,"řidič","Řídelov","Ne","BEZPP",""
806,1,"JIŘÍ JAROŠ",52,"údržbář KD","Řídelov","Ne","BEZPP","JIŘÍ JAROŠ, NEZÁVISLÝ KANDIDÁT"
810,1,"Bc. MARTINA BLÁHOVÁ",23,"student","Řídelov","Ne","BEZPP",""
802,1,"MICHAL FOITL",21,"nástrojař","Řídelov","Ne","BEZPP",""
801,1,"MILAN PITTNER",46,"svářeč plastů","Řídelov","Ano","BEZPP","MILAN PITTNER, NEZÁVISLÝ KANDIDÁT"
815,1,"MARTINA JAROŠOVÁ",43,"poštovní úřednice","Řídelov","Ne","BEZPP","MARTINA JAROŠOVÁ, NEZÁVISLÝ KANDIDÁT"
808,1,"VĚRA PITTNEROVÁ",25,"technicko hospodářský pracovník","Řídelov","Ne","BEZPP",""
804,1,"PETR SERVUS",47,"dělník - EKOPLAST","Řídelov","Ne","BEZPP",""
812,1,"TOMÁŠ HERBRICK",42,"servisní technik","Řídelov","Ano","BEZPP","TOMÁŠ HERBRICK, NEZÁVISLÝ KANDIDÁT"
814,1,"RADEK MARYŠKA",43,"jednatel","Řídelov","Ano","BEZPP","RADEK MARYŠKA, NEZÁVISLÝ KANDIDÁT"
809,1,"Ing. TOMÁŠ BLÁHA",25,"OSVČ","Řídelov","Ano","BEZPP","TOMÁŠ BLÁHA, NEZÁVISLÝ KANDIDÁT"
