"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,13,"MARIE PLAŠILOVÁ",58,"podnikatelka","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,14,"VOJTĚCH CHMELÍK",66,"důchodce","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"STANISLAVA SVĚTLÍKOVÁ",64,"důchodkyně","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"Ing. PETR PEKAŘ",44,"spolupodnikatel ve výtahové technice","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"JOSEF PANENKA",79,"důchodce","České Meziříčí","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"JIŘÍ CHVÁLEK",51,"podnikatel","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,12,"ALENA NOVÁKOVÁ",39,"důchodkyně","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"JAN NĚMEČEK",62,"technolog","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"PAVEL PANENKA",43,"pracovník celní správy","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"Mgr. FRANTIŠEK PODOLNÍK",66,"učitel na ZŠ","Skršice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. JAN BOUŠA",38,"ekonom","České Meziříčí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
47,14,"JOSEF KANĚRA",84,"důchodce","České Meziříčí","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
