"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,10,"MARIAN CHLUBNÝ",37,"živnostník","Česká Bělá","Ne","BEZPP",""
901,8,"JOSEF JELÍNEK",42,"živnostník","Česká Bělá","Ne","BEZPP",""
902,1,"ALENA KUBÁTOVÁ",43,"ekonom","Česká Bělá","Ne","BEZPP",""
902,3,"Mgr. IVANA MUSILOVÁ",49,"učitelka","Česká Bělá","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
902,4,"JAN STRAŠIL",36,"soukromý podnikatel","Cibotín","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
902,7,"MILAN KREJDL",45,"soukromý podnikatel","Česká Bělá","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
901,4,"ANDREA LEHOTSKÁ",35,"živnostník","Česká Bělá","Ne","BEZPP",""
901,7,"TOMÁŠ BLAŽEK",33,"obchodní zástupce","Cibotín","Ne","BEZPP",""
902,10,"JIŘÍ RAKUŠAN",48,"traktorista","Česká Bělá","Ne","BEZPP",""
901,5,"MICHAL PECHA",26,"obchodní zástupce","Česká Bělá","Ne","BEZPP",""
901,9,"JOSEF PETR",40,"živnostník","Česká Bělá","Ne","BEZPP",""
902,11,"VÁCLAV JAROŠ",67,"starosta","Česká Bělá","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
901,11,"MARTINA LÉBLOVÁ",38,"pracovník pošty","Česká Bělá","Ne","BEZPP",""
901,6,"PETR RAKUŠAN",43,"živnostník","Česká Bělá","Ne","BEZPP",""
901,2,"PAVEL CAKL",51,"živnostník","Česká Bělá","Ne","BEZPP",""
902,2,"PAVEL HAUBERT",49,"soukromý podnikatel","Česká Bělá","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
902,6,"JAROSLAV MRTKA",40,"mechanizátor","Česká Bělá","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
901,3,"Ing. PAVEL PÁTEK",46,"stavební projektant","Česká Bělá","Ne","BEZPP",""
902,5,"Ing. MARTIN KLOFÁČ",47,"projektant","Česká Bělá","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
902,8,"Ing. VÁCLAV VENZHÖFER",42,"ředitel společnosti","Česká Bělá","Ne","BEZPP",""
902,9,"VÁCLAV ŠIDLÁK",58,"údržbář","Cibotín","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I"
901,1,"Mgr. VLADISLAVA PAVLIŠOVÁ",52,"živnostník","Česká Bělá","Ne","BEZPP",""
