"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
903,2,"ALENA KALTENBÖCKOVÁ",53,"účetní","Chuderov","Ne","BEZPP",""
902,3,"BOHUMILA BURÝŠKOVÁ",65,"důchodce","Žežice","Ne","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
902,9,"VIKTOR HOLÝ",43,"podnikatel","Chuderov","Ne","BEZPP",""
902,4,"FILIP MANSFELD",44,"podnikatel","Chuderov","Ne","BEZPP",""
902,6,"Bc. ARLENA NIKOLIČOVÁ",43,"manažer","Chuderov","Ne","BEZPP",""
903,9,"FRANTIŠEK ŠVAJGL",38,"zemědělec","Žežice","Ne","BEZPP",""
901,9,"FRANTIŠEK ŠVAJGL",61,"důchodce","Lipová","Ne","BEZPP",""
901,1,"JOSEF ŠINDELÁŘ",47,"učitel","Chuderov","Ano","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
903,6,"ALENA ŠLEFROVÁ",44,"dámská krejčová","Radešín","Ne","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
902,1,"MUDr. JAN DVOŘÁK",51,"lékař","Chuderov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ZA NOVÝ CHUDEROV"
901,4,"LENKA PIRKLOVÁ DiS.",39,"manažerka zahraničního obchodu","Chuderov","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,2,"Mgr. JAN ŘEZÁČ",42,"živnostník","Libov","Ano","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
901,8,"MIROSLAV STEJSKAL",45,"řidič","Chuderov","Ano","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
902,7,"DANIELA HLOUŠKOVÁ",41,"slévárenský dělník","Chuderovec","Ne","BEZPP",""
901,7,"Mgr. MICHAELA THELENOVÁ",45,"vysokoškolská pedagožka","Žežice","Ne","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
903,1,"STANISLAV KOVÁŘ",47,"starosta","Lipová","Ano","BEZPP","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
901,6,"MILOSLAVA MAHROVÁ",40,"pracovnice na poště","Libov","Ne","BEZPP",""
903,4,"RADEK LIMR",43,"hasič","Lipová","Ne","BEZPP",""
903,5,"LUBOMÍR ŠINDELÁŘ",57,"zaměstnanec obecního úřadu","Chuderov","Ne","BEZPP",""
902,5,"ROSTISLAV FETR",37,"živnostník","Lipová","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
903,3,"Ing. MICHAELA TOBIÁŠOVÁ",37,"referent krajského úřadu","Chuderov","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
902,8,"PETR BERKA",43,"podnikatel","Chuderov","Ne","BEZPP",""
901,3,"Mgr. MARTIN PILAŘ",45,"učitel","Chuderov","Ne","BEZPP","CHUDEROVSKO NEZÁVISLÉ"
903,8,"ROMAN SEIFERT",37,"elektromechanik","Chuderovec","Ne","BEZPP",""
901,5,"YVETA BIČÁNKOVÁ",51,"ekonomka","Chuderov","Ne","BEZPP",""
903,7,"TOMÁŠ PRINC",31,"hasič","Chuderov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ZA NOVÝ CHUDEROV"
902,2,"RICHARD RICHTERMOC",43,"obchodní ředitel","Libov","Ne","Svobodní",""
