"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,2,"Ing. PETR SVAČINA Ph.D.",29,"vedoucí obch. oddělení","Ivaň","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPOLEČNĚ PRO IVAŇ",""
902,1,"ZBYNĚK SVAČINA",30,"soukromý zemědělec","Ivaň","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPOLEČNĚ PRO IVAŇ",""
901,2,"Ing. RENATA HÁJKOVÁ",38,"účetní","Ivaň","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,7,"Ing. MAREK SMOLKA",40,"ředitel závodu výhybkárna","Ivaň","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,9,"STANISLAV NAVRÁTIL",47,"zámečník","Ivaň","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,1,"PETR CETKOVSKÝ",43,"starosta obce","Ivaň","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,6,"BEDŘICH MLČOCH",43,"stavební dělník","Ivaň","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,3,"MARTIN KROUPA",39,"slévač","Ivaň","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
901,8,"MILOSLAVA ŠÁLKOVÁ",36,"administrativní pracovník OÚ","Ivaň","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SDRUŽENÍ NEZÁVISLÝCH IVAŇ",""
902,4,"DAVID BUCHTA",29,"lodní kapitán","Ivaň","Ne","",""
901,5,"EVA ZMĚLÍKOVÁ",52,"OSVČ","Ivaň","Ne","",""
902,3,"Ing. KLÁRA BUCHTOVÁ",31,"účetní OSVČ","Ivaň","Ne","",""
902,7,"LUKÁŠ HÁJEK",25,"opravář zemědělských strojů","Ivaň","Ne","",""
902,5,"JAROSLAV MOLATA",39,"obchodní zástupce","Ivaň","Ne","",""
901,4,"PAVLÍNA VOLKOVÁ",40,"plavčík, saunář","Ivaň","Ne","",""
902,6,"KATEŘINA ZNOJILOVÁ DiS.",26,"restaurátorka","Ivaň","Ne","",""
