"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,6,"KAREL KUTLVAŠR",38,"skladník","Lipnice nad Sázavou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"FRANTIŠEK ŠAFRÁNEK",55,"učitel","Lipnice nad Sázavou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"JIŘÍ KONÍČEK",53,"zootechnik","Lipnice nad Sázavou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
905,3,"JIŘÍ PŘEVRÁTIL",37,"svářeč, montér","Lipnice nad Sázavou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
905,1,"JAROSLAV PROKŠ",63,"správce údržby","Lipnice nad Sázavou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
905,2,"JIŘÍ ŠÍMA",48,"pracovník pohostinství - kuchař, číšník","Lipnice nad Sázavou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
903,1,"Ing. LADISLAV HORKÝ",53,"stavební technik","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MODERNÍ OBEC",""
904,4,"LUBOŠ BERGER DiS.",36,"konstruktér","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MODERNÍ OBEC",""
904,1,"JANA PRÁŠKOVÁ",48,"ekonom","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MODERNÍ OBEC",""
901,7,"VANDA PATLEVIČOVÁ",49,"restaurátorka","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,8,"Mgr. BOHDANA BENCOVÁ",42,"učitelka","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,9,"Mgr. KARIN ŠUBRTOVÁ",44,"učitelka","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,4,"Ing. LENKA BLÁHOVÁ",46,"projektant","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,2,"Bc. MAREK HANZLÍK",47,"kastelán","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,3,"JANA BRUNEROVÁ",43,"vedoucí provozu","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,1,"Ing. LEOŠ BLÁHA",52,"projektant","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
901,5,"HANA KUBÁTOVÁ",55,"uklízečka","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICKÝ KOPEC",""
902,2,"KAREL MIŠTA",55,"technik","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,9,"STANISLAV DUBEN",67,"důchodce","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,6,"JOSEF KOVÁŘ",50,"technik","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,5,"MARTIN HAŠEK",35,"živnostník","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,1,"ZDENĚK JEŽEK",54,"lesník","Lipnice nad Sázavou","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,8,"RADEK ŠOUPAL",50,"údržbář","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,4,"ROMAN BRUKNAR",25,"montér","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
902,3,"MICHAL SUDEK",45,"živnostník","Lipnice nad Sázavou","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LIPNICE OTEVŘENÁ",""
905,7,"KAREL HLAVÁČ",64,"chovatel ryb, důchodce","Lipnice nad Sázavou","Ne","",""
905,8,"KAREL NEVEČEŘAL",48,"revizní technik elektro","Lipnice nad Sázavou","Ne","",""
905,6,"ANTONÍN PROKŠ",57,"zemědělec podnikatel","Lipnice nad Sázavou","Ne","",""
47,5,"BLANKA ROJKOVÁ",61,"důchodkyně","Lipnice nad Sázavou","Ne","",""
