"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,4,"IVANA DOUBKOVÁ",53,"architekt","Jíloviště","Ne","BEZPP","SDRUŽENÍ PRO JÍLOVIŠTĚ"
470,1,"Mgr. IVO ČERNÝ",53,"hydrogeolog","Jíloviště","Ano","BEZPP","SDRUŽENÍ PRO JÍLOVIŠTĚ"
470,6,"LIBUŠE FATKOVÁ",65,"místostarostka","Jíloviště","Ano","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
901,9,"IVAN HILGERT",52,"podnikatel","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
470,7,"Ing. KAREL DOSTÁLEK",68,"starosta","Jíloviště","Ano","BEZPP","SDRUŽENÍ PRO JÍLOVIŠTĚ"
901,2,"JANA MALÁ",62,"biolog","Jíloviště","Ne","BEZPP",""
470,8,"LUKÁŠ VEJNAR",20,"studující","Jíloviště","Ne","BEZPP",""
901,8,"PETR SPORER",46,"dopravní specialista","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
470,9,"KAMIL ČERNÝ",27,"technik","Jíloviště","Ne","BEZPP",""
901,6,"MARIE HRUBÁ",54,"účetní","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPORTOVCI PRO ROZVOJ JÍLOVIŠTĚ"
470,4,"RADEK MOUREČEK",37,"technik záchranných výzkumů","Jíloviště","Ano","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
902,5,"Ing. JIŘÍ HAVELKA",50,"úředník","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
902,8,"MARIE ANDRESOVÁ",40,"soukromý zemědělec","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
902,9,"FRANTIŠEK ANDRES",42,"soukromý zemědělec","Jíloviště","Ano","BEZPP","SDRUŽENÍ PRO JÍLOVIŠTĚ"
902,1,"MIROSLAV PETŘÍK",35,"profesionální hasič","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
470,2,"KAMIL SUŠKLEB",39,"manažer","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
902,3,"Ing. OLDŘICH NOVÝ CSc.",57,"podnikatel","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
901,5,"ANTONÍN CVRČEK",50,"živnostník","Jíloviště","Ne","BEZPP",""
470,3,"PETR DOSTÁLEK",26,"programátor - vývojář","Jíloviště","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
902,2,"SLAVOMÍR BAUDYŠ",69,"důchodce","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
901,7,"PETR RÖGNER",63,"ekonom","Jíloviště","Ne","BEZPP",""
902,6,"MARTIN KOVAŘÍK",38,"podnikatel","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
902,4,"MIROSLAV PETŘÍK",60,"elektromontér","Jíloviště","Ne","BEZPP","HASIČI A OBČANÉ JÍLOVIŠTĚ"
901,1,"VLADIMÍR DLOUHÝ",54,"ekonom","Jíloviště","Ne","BEZPP","SDRUŽENÍ PRO JÍLOVIŠTĚ"
902,7,"MICHAL PETŘÍK",29,"živnostník","Jíloviště","Ne","BEZPP",""
470,5,"MICHAL ŠMÍD",27,"sportovec","Jíloviště","Ne","BEZPP",""
901,3,"JAN VOREL",36,"informatik","Jíloviště","Ano","TOP 09","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09"
