"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,5,"JIŘÍ DOHANIČ",39,"řidič","Kbel","Ne","BEZPP",""
902,4,"JAROSLAV JIRKŮ",71,"důchodce","Kbílek","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
902,1,"KAREL VEDRAL",63,"technik","Kbílek","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
902,8,"IVANA POSPÍŠILOVÁ",40,"podnikatelka","Kbel","Ne","BEZPP",""
901,4,"Bc. HANA BENDOVÁ",58,"učitelka","Kbílek","Ne","BEZPP",""
901,6,"JIŘÍ KADLEC",43,"trenér","Kbílek","Ne","BEZPP",""
901,9,"ANDĚLA CHROUSTOVÁ",54,"projektový asistent","Kbílek","Ne","BEZPP",""
901,7,"DAVID KNEIFL",35,"truhlář","Kbílek","Ne","BEZPP",""
902,7,"Bc. MILOSLAV PAĎOUR",38,"státní zaměstnanec","Kbel","Ne","BEZPP",""
902,3,"MIROSLAV POSPÍŠIL",71,"důchodce","Kbel","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
902,9,"Ing. KAREL VEDRAL",36,"výpočtář","Kbílek","Ne","BEZPP",""
902,5,"VLADIMÍR PILNÁČEK",58,"elektrikář","Kbel","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
901,8,"PAVEL KOŠTÍŘ",38,"řidič sanitního vozu","Kbílek","Ne","BEZPP",""
901,1,"RADKA HAMPLOVÁ",38,"bankovní pracovník","Kbel","Ne","BEZPP",""
902,6,"ROMAN JINDŘICH",43,"technik","Kbílek","Ne","BEZPP",""
901,2,"SIMONA VÁLOVÁ",37,"obchodní zástupce","Kbílek","Ne","BEZPP",""
901,3,"PETRA MOKRÁ",30,"recepční","Kbel","Ne","BEZPP",""
902,2,"SLAVOMÍR MICHÁLEK",60,"technik","Kbel","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
