"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,7,"BLANKA KOŽMÍNOVÁ DiS.",34,"mateř. dovolená","Horní Záhoří","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"MILENA FORMÁNKOVÁ",66,"důchodce","Horní Záhoří","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. LADISLAV KOŽMÍN",34,"technik ve výrobě","Horní Záhoří","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"MIROSLAVA HRONKOVÁ",32,"podnikatelka","Horní Záhoří","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Ing. LENKA FORMÁNKOVÁ",41,"obch. ředitelka","Horní Záhoří","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,3,"Ing. SOŇA MALÁTOVÁ",36,"manažer kvality, ekologie a BOZP","Horní Záhoří","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"Ing. DAVID MALÁT",35,"obchodní manažer","Horní Záhoří","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
1,1,"Ing. MARTIN FORMÁNEK",42,"podnikatel","Horní Záhoří","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
901,1,"PETR KÁPL",49,"stavbyvedoucí","Horní Záhoří","Ano","ZÁHOŘÍ",""
901,3,"Mgr. LUDMILA KLAVÍKOVÁ",50,"středoškolská učitelka","Horní Záhoří","Ano","ZÁHOŘÍ",""
901,4,"Ing. VÁCLAV KANĚRA",56,"ředitel","Dolní Záhoří","Ano","ZÁHOŘÍ",""
901,2,"FRANTIŠEK VALVODA",61,"starosta obce","Horní Záhoří","Ano","ZÁHOŘÍ",""
901,6,"RADEK OPAVA",45,"silomistr","Svatonice","Ano","ZÁHOŘÍ",""
1,8,"EVA HOROVÁ",50,"podnikatelka","Horní Záhoří","Ne","",""
901,7,"HANA ZELENKOVÁ",42,"OSVČ","Dolní Záhoří","Ne","",""
901,9,"MARTIN ŠABEK",43,"živnostník","Třešně","Ne","",""
53,6,"JIŘÍ OPAVA",21,"servisní technik","Horní Záhoří","Ne","",""
901,5,"JAN VOLF",32,"policista","Horní Záhoří","Ne","",""
901,8,"JINDŘICH ŠÁCHA",27,"OSVČ","Jamný","Ne","",""
53,5,"ZDENĚK MATOUŠEK",34,"vrtař","Horní Záhoří","Ne","",""
53,2,"LUBOŠ SMETANA",27,"řidič","Horní Záhoří","Ne","",""
1,4,"Ing. PAVEL HORA",53,"technik","Horní Záhoří","Ne","",""
1,5,"Mgr. RUDOLF HUŠEK",40,"pastorační asistent","Horní Záhoří","Ne","",""
53,4,"VERONIKA VELKOVÁ",32,"provozní kavárny","Horní Záhoří","Ne","",""
