"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
809,1,"JOSEF KNÍŽÁK",32,"stavební technik","Skvrňov","Ano","BEZPP","JOSEF KNÍŽÁK"
802,1,"EVA KNÍŽÁKOVÁ",53,"úřednice","Skvrňov","Ne","BEZPP",""
811,1,"DAVID DLOUHÝ",33,"autoklempíř","Skvrňov","Ne","BEZPP",""
812,1,"JIŘÍ KOLÁŘ",61,"vedoucí pracovník","Skvrňov","Ne","BEZPP",""
805,1,"JOSEF DOSTÁL",68,"důchodce","Skvrňov","Ano","BEZPP","JOSEF DOSTÁL"
803,1,"MARCELA DVOŘÁKOVÁ",43,"podnikatelka","Skvrňov","Ne","BEZPP","MARCELA DVOŘÁKOVÁ"
806,1,"JINDŘICH BĚLOHLÁVEK",54,"technik","Skvrňov","Ano","BEZPP","JINDŘICH BĚLOHLÁVEK"
808,1,"MILAN KOLÁŘ",32,"technický pracovník","Skvrňov","Ne","BEZPP",""
804,1,"VÁCLAV DVOŘÁK",45,"skladník","Skvrňov","Ano","BEZPP","VÁCLAV DVOŘÁK"
810,1,"JAKUB JAKOUBEK",22,"instalatér","Skvrňov","Ne","BEZPP",""
801,1,"LADISLAV ZADRAŽIL",60,"elektromechanik","Skvrňov","Ano","BEZPP","LADISLAV ZADRAŽIL"
807,1,"MARTIN PADĚRA",41,"řidič nákladního automobilu","Skvrňov","Ano","BEZPP","MARTIN PADĚRA"
