"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,14,"ALEŠ MROVEC",33,"státní zaměstnanec","Chuchelná","Ne","BEZPP",""
904,12,"Ing. BENEDIKT ROLNÝ",26,"konstruktér","Chuchelná","Ne","BEZPP",""
902,13,"JIŘÍ HALFAR",41,"živnostník","Chuchelná","Ne","BEZPP",""
903,6,"JANA MEINHARDOVÁ",38,"zdravotní laborantka","Chuchelná","Ne","BEZPP",""
901,6,"Ing. JAROSLAV VAVŘÍK",62,"konstruktér","Chuchelná","Ne","BEZPP",""
901,11,"JAN MEISEL",59,"vedoucí autoservisu","Chuchelná","Ne","BEZPP",""
903,5,"Ing. LIÁNA VINKLÁRKOVÁ",49,"členka souboru opery","Chuchelná","Ne","BEZPP",""
901,1,"Ing. HANA NÁBĚLKOVÁ",40,"státní zaměstnanec","Chuchelná","Ne","BEZPP",""
901,13,"JAN JOSEFUS",66,"důchodce","Chuchelná","Ne","BEZPP",""
902,14,"DANIEL JOSEFUS",33,"živnostník","Chuchelná","Ne","BEZPP",""
904,2,"Mgr. JIŘÍ JOŠKO",51,"učitel","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
903,9,"DANIEL NÁHLÍK",42,"mistr údržby","Chuchelná","Ne","BEZPP",""
904,10,"IMRICH KOTRČ",37,"vlakvedoucí ČD","Chuchelná","Ne","BEZPP",""
904,14,"LEOŠ NÁHLÍK",51,"montér","Chuchelná","Ne","BEZPP",""
903,15,"Ing. JOSEF KUBNÝ",63,"strojní inženýr","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
904,13,"ONDŘEJ GARGOŠ",28,"řidič","Chuchelná","Ne","BEZPP",""
903,1,"LEOŠ LEJNAR",56,"obchodní ředitel","Chuchelná","Ne","BEZPP",""
904,4,"Ing. IVO ŽÍDEK",52,"technolog","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
903,11,"JARMILA DOLEJŠOVÁ",50,"účetní","Chuchelná","Ne","BEZPP",""
902,9,"LUMÍR GVOŽDÍK",41,"živnostník","Chuchelná","Ne","BEZPP",""
901,10,"MAREK FOJTÍK",40,"živnostník","Chuchelná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
904,5,"ALEŠ OLEJÁK",36,"OSVČ","Chuchelná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
902,12,"Ing. IVO OLEJÁK",37,"vedoucí obchodního oddělení","Chuchelná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
901,9,"PETRA LANGROVÁ",47,"administrativní pracovnice","Chuchelná","Ne","BEZPP",""
904,7,"ANNA HAHNOVÁ",55,"všeobecná účetní","Chuchelná","Ne","BEZPP",""
902,5,"Bc. JOSEF KAMRÁD",40,"podnikatel","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HASIČI"
902,10,"BERNARD OPOLONÝ",37,"živnostník","Chuchelná","Ne","BEZPP",""
904,6,"MIROSLAV BEDRUNKA",46,"vedoucí expedice","Chuchelná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
902,6,"MARTIN JAROŠ",33,"podnikatel","Chuchelná","Ne","BEZPP",""
901,12,"RENÉ MEINHARD",38,"živnostník","Chuchelná","Ne","BEZPP",""
902,15,"LEO LUKÁŠEK",58,"živnostník","Chuchelná","Ne","BEZPP",""
903,8,"JÁCHYM MEINHARD",68,"důchodce","Chuchelná","Ne","BEZPP",""
901,4,"Ing. JAKUB FICHNA",28,"projekt manažer","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
904,8,"ALOIS JANÍK",56,"OSVČ","Chuchelná","Ne","BEZPP",""
903,4,"Ing. MILAN NEDVĚD",51,"technolog","Chuchelná","Ne","BEZPP",""
902,4,"Ing. JAROSLAV VÍCH",65,"náměstek ředitele KHS MSK","Chuchelná","Ne","BEZPP",""
901,5,"Ing. JOSEF JURÁŠEK",44,"konstruktér","Chuchelná","Ne","BEZPP",""
902,2,"Mgr. MIROSLAV JOSEFUS",40,"komisař Policie ČR","Chuchelná","Ne","BEZPP",""
903,10,"MIROSLAV KRAKOVKA",42,"živnostník","Chuchelná","Ne","BEZPP",""
904,9,"VALTER ROLNÝ",52,"OSVČ","Chuchelná","Ne","BEZPP",""
904,3,"Bc. ONDŘEJ LEJNAR",28,"administrátor IT","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
903,14,"PAVEL CHROBACZEK",45,"živnostník","Chuchelná","Ne","BEZPP",""
902,7,"Bc. PAVLA KAMRÁDOVÁ",36,"asistentka ředitele","Chuchelná","Ne","BEZPP",""
903,7,"ZDENĚK VOJKŮVKA",52,"elektromontér","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
904,15,"Ing. PETR DEPTA",42,"vedoucí MTZ","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
901,3,"Ing. MAREK VILÍM",35,"ředitel logistiky","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
903,2,"MUDr. ILONA NEDVĚDOVÁ",50,"lékař","Chuchelná","Ne","BEZPP",""
904,1,"Ing. RUDOLF SNĚHOTA",49,"technik","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - SPARTAK"
904,11,"SVATOPLUK KARBAN",36,"obchodní zástupce","Chuchelná","Ne","BEZPP",""
901,15,"ŠÁRKA KASPAROVÁ",41,"invalidní důchodce","Chuchelná","Ne","BEZPP",""
903,3,"Ing. JAROSLAV KOLARČÍK",51,"obchodní zástupce","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
901,2,"Mgr. MONIKA ŠTEFKOVÁ",41,"učitelka","Chuchelná","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
902,8,"ZDENĚK UHLÁŘ",53,"podnikatel","Chuchelná","Ne","BEZPP",""
902,11,"ROMAN RATAJ",38,"nástrojář","Chuchelná","Ne","BEZPP",""
901,7,"Mgr. MARTINA JAKŠOVÁ",49,"Učitelka","Chuchelná","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBEC"
902,3,"Ing. MICHAEL NÁBĚLEK",41,"vedoucí technického oddělení","Chuchelná","Ne","BEZPP",""
903,13,"RUDOLF HONĚK",60,"živnostník","Chuchelná","Ne","BEZPP",""
903,12,"VLADISLAVA PLAČKOVÁ",38,"truhlář","Chuchelná","Ne","BEZPP",""
902,1,"STANISLAV DRASTÍK",52,"technolog nástrojárny","Chuchelná","Ne","BEZPP",""
901,8,"PATRIK NOVÁK",37,"obchodní zástupce","Chuchelná","Ne","BEZPP",""
