"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
902,1,"JIŘÍ FOŘT",60,"strojvedoucí ČD","Český Šternberk","Ne","BEZPP",""
901,8,"BENO UHLICH",51,"OSVČ","Český Šternberk","Ne","BEZPP",""
801,1,"JAN FILIP",57,"OSVČ","Český Šternberk","Ne","BEZPP",""
902,4,"JAROSLAV SALUS",59,"inv.důchodce","Český Šternberk","Ne","BEZPP",""
901,1,"IVETA BÁRTOVÁ",37,"OSVČ","Český Šternberk","Ne","BEZPP",""
901,6,"JAROSLAV NOHEJL",67,"důchodce","Český Šternberk","Ne","BEZPP",""
901,5,"MARTINA UHLICHOVÁ",46,"v domácnosti","Český Šternberk","Ne","BEZPP",""
902,5,"MILAN KŮTA",42,"sklad.- řidič","Český Šternberk","Ne","BEZPP",""
901,7,"PETR KUCHAŘÍK",62,"řidič","Český Šternberk","Ne","BEZPP",""
902,3,"LUCIE HOUŽVIČKOVÁ",33,"rodič.dovolená","Český Šternberk","Ne","BEZPP",""
902,6,"JITKA HRONÍKOVÁ",38,"invalidní důchodce","Český Šternberk","Ne","BEZPP",""
901,2,"ROMAN PLACHÝ",34,"opravář zemědělských strojů","Český Šternberk","Ne","BEZPP",""
902,2,"ZDENĚK KLOFÁČ",52,"karosář OSVČ","Český Šternberk","Ne","BEZPP",""
901,4,"ROBERT STEHLÍK",36,"elektromechanik","Český Šternberk","Ne","BEZPP",""
901,3,"Ing. VÍT VOŠVRDA",46,"technik - správce","Český Šternberk","Ne","BEZPP",""
