"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,2,"JUDr. JAROSLAV KUSÝ",76,"důchodce","Jivjany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,1,"VÁCLAV BRICHZIN",46,"řidič","Ostromeč","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,4,"VÁCLAV JEŽEK",52,"živnostník","Jivjany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,5,"PETR ŠTOGER",39,"zámečník","Jivjany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,3,"Ing. ONDŘEJ KUČERA",46,"THP","Ostromeč","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,7,"Ing. FRANTIŠEK FEJT",59,"lesní dělník","Jivjany","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,8,"JAN RŮŽIČKA",53,"zámečník","Velký Malahov","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
901,5,"ALENA JENÍKOVÁ",38,"Prodavačka","Velký Malahov","Ne","",""
901,9,"ANNA ŠINDELÁŘOVÁ",59,"Důchodce","Velký Malahov","Ne","",""
902,9,"BOHUSLAV HORN",54,"řidič","Velký Malahov","Ne","",""
901,8,"JIŘÍ TRNKA",52,"Živnostník","Velký Malahov","Ne","",""
901,1,"MAREK JENÍK",38,"Lakýrník","Velký Malahov","Ne","",""
901,2,"PETR VINCURA",46,"Svářeč","Velký Malahov","Ne","",""
901,7,"Ing. JAROSLAV VOTAVA",72,"Důchodce","Velký Malahov","Ne","",""
901,4,"Mgr. JIŘÍ BURDA",58,"Učitel","Velký Malahov","Ne","",""
901,6,"LENKA TYTLOVÁ",37,"Nezaměstnaná","Velký Malahov","Ne","",""
902,6,"VÁCLAV BULIČKA",48,"řidič","Ostromeč","Ne","",""
901,3,"RADEK MLEZIVA",39,"Živnostník","Velký Malahov","Ne","",""
