"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
904,4,"LIBOR HANZL",58,"technik","Bílý Potok","Ano","SNK EVROPŠTÍ DEMOKRATÉ","*"
904,5,"MILOŠ ŽĎÁRSKÝ",55,"podnikatel","Bílý Potok","Ne","SNK EVROPŠTÍ DEMOKRATÉ","*"
475,4,"JIŘÍ MIKULEC",51,"nástrojař","Bílý Potok","Ne","SNK EVROPŠTÍ DEMOKRATÉ","*"
904,1,"PAVEL BEJČEK",71,"důchodce","Bílý Potok","Ano","SDRUŽENÍ OBČANŮ BÍLÉHO POTOKA",""
904,6,"PhDr. EMIL HANKO",53,"učitel","Bílý Potok","Ano","SDRUŽENÍ OBČANŮ BÍLÉHO POTOKA",""
902,6,"KVĚTUŠE STRUNOVÁ",62,"keramik, výtvarník","Bílý Potok","Ne","SDRUŽENÍ OBČANŮ BÍLÉHO POTOKA",""
904,8,"VLASTIMIL SOUČEK",63,"podnikatel","Bílý Potok","Ne","SDRUŽENÍ OBČANŮ BÍLÉHO POTOKA",""
903,2,"MIROSLAV ŠUBRT",48,"dělník","Bílý Potok","Ne","SPORTOVCI",""
902,7,"LUBOŠ CELBA",36,"dělník","Bílý Potok","Ne","SPORTOVCI",""
475,9,"MAREK HANZL",35,"vedoucí výroby","Bílý Potok","Ano","SPORTOVCI",""
902,2,"MAREK TECL",44,"hasič - záchranář","Bílý Potok","Ano","VESELEJŠÍ A HASIČI",""
902,1,"MARTIN TECL DiS.",41,"hasič - záchranář","Bílý Potok","Ano","VESELEJŠÍ A HASIČI",""
475,1,"VLADIMÍR HANZL",63,"technik","Bílý Potok","Ano","VESELEJŠÍ A HASIČI","*"
902,4,"Ing. RENATA VAŇKOVÁ",26,"studentka","Bílý Potok","Ne","VESELEJŠÍ A HASIČI",""
475,8,"JOSEF KŘELINA",69,"důchodce","Bílý Potok","Ne","VESELEJŠÍ A HASIČI",""
475,2,"JANA ŠÁDKOVÁ",65,"důchodkyně","Bílý Potok","Ne","VESELEJŠÍ A HASIČI",""
475,3,"JOSEF VÁCLAVÍK",51,"technik","Bílý Potok","Ne","VESELEJŠÍ A HASIČI",""
903,9,"ANDREA MRÁČKOVÁ",31,"učitelka prvního stupně","Bílý Potok","Ne","",""
903,7,"HELENA VLADAŘOVÁ",40,"operátor výroby","Bílý Potok","Ne","",""
904,9,"IVANA MARKOVÁ",44,"v domácnosti","Bílý Potok","Ne","",""
901,4,"JIŘÍ BAŤKA",33,"OSVČ","Bílý Potok","Ne","",""
902,8,"DAVID HANKO",40,"osoba samostatně výdělečně činná","Bílý Potok","Ne","",""
902,3,"EVA CHOVANCOVÁ",47,"osoba samostatně výdělečně činná","Bílý Potok","Ne","",""
475,6,"JOSEF ŠKARÝD",51,"podnikatel","Bílý Potok","Ne","",""
475,5,"JAROSLAV ČVERČKO",58,"stavbyvedoucí","Bílý Potok","Ne","",""
901,3,"JAROSLAV ŠTOREK",45,"dělník","Bílý Potok","Ne","",""
903,4,"LENKA GALAJDOVÁ",30,"obsluha čerpací stanice","Bílý Potok","Ne","",""
903,1,"JAN MRÁČEK",36,"SAP konzultant","Bílý Potok","Ne","",""
901,8,"LIBUŠE CUDRÁKOVÁ",33,"knihovnice","Bílý Potok","Ne","",""
902,9,"JIŘÍ VOSTRÝ",46,"osoba samostatně výdělečně činná","Bílý Potok","Ne","",""
903,3,"JANA MIKUDÍKOVÁ",33,"skladnice","Bílý Potok","Ne","",""
903,6,"LUKÁŠ ČVERČKO",32,"operátor výroby","Bílý Potok","Ne","",""
901,2,"ROMANA MURRAY JAKEŠOVÁ BA (Hons)",37,"učitelka","Bílý Potok","Ne","",""
901,5,"MARTIN SALABA",41,"údržbář","Bílý Potok","Ne","",""
901,7,"Ing. JIŘÍ HOVORKA",33,"učitel","Bílý Potok","Ne","",""
902,5,"LEOŠ GEBRT",51,"keramik, vedoucí směny v CIS","Bílý Potok","Ne","",""
904,7,"MIROSLAV ČERMÁK",49,"vedoucí prodejny","Bílý Potok","Ne","",""
904,2,"VLADIMÍR JAHODA",60,"důchodce","Bílý Potok","Ne","",""
901,1,"VLASTIMIL DRAŽIL",35,"státní zaměstnanec","Bílý Potok","Ne","",""
904,3,"Mgr. et Mgr. ŠÁRKA BLECHOVÁ",45,"ředitelka DD","Bílý Potok","Ne","",""
901,6,"MIROSLAV KOHÚT",60,"živnostník","Bílý Potok","Ne","",""
903,5,"MILAN KOHUT",22,"dělník","Bílý Potok","Ne","",""
903,8,"RADEK HANZL",35,"operátor výroby","Bílý Potok","Ne","",""
475,7,"TOMÁŠ MELICHAR",44,"podnikatel","Bílý Potok","Ne","",""
901,9,"Mgr. SANDRA DRAŽILOVÁ",27,"učitelka","Bílý Potok","Ne","",""
