"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,6,"IVO KRATOCHVÍL",42,"mistr ve výrobě","Křenovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. MARIE HLADKÁ",32,"ekonomka, rodičovská dovolená","Křenovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"JOSEF HOLOMEK",63,"důchodce","Křenovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"Mgr. DANA TOMÁNKOVÁ",35,"učitelka základní školy","Křenovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"MARCELA DRÁPALOVÁ",41,"místostarostka obce","Křenovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"Mgr. ROMANA SITTOVÁ",51,"učitelka základní školy","Křenovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"Mgr. JAN HLADKÝ LL.M.",36,"advokát","Křenovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,5,"OLDŘICH ŠTEFAN",77,"důchodce","Křenovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"KAMILA MAZÁLKOVÁ",56,"vychovatelka","Křenovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"Ing. OTA MAZÁLEK",60,"důchodce","Křenovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"JUDr. ALEŠ ŘÍHA",57,"podnikatel","Křenovice","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"LADISLAV ŠMERDA",59,"zámečník","Křenovice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Ing. RADIM SVOBODA",52,"inženýr železniční dopravy","Křenovice","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
