"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
47,3,"JITKA HABRCETLOVÁ",53,"projektantka","Ruda","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"Ing. JIŘÍ HUBKA",67,"konzultant","Ruda","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"VLADIMÍR RYŠAVÝ",59,"důchodce","Ruda","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"KAREL POLÍVKA",69,"důchodce","Ruda","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
902,1,"Mgr. VÁCLAV FRÝDL",55,"právník","Ruda","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
47,1,"PAVLÍNA URBANOVÁ",62,"starostka","Ruda","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
901,2,"RADEK SKIBA",37,"referent ČD","Ruda","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ RUDA",""
902,4,"IRENA KOUTECKÁ",42,"zdravotní sestra","Ruda","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ RUDA",""
902,2,"JIŘÍ SOUKUP",33,"záchranář","Ruda","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ RUDA",""
902,3,"IRENA LAUBEROVÁ",57,"personalistka","Ruda","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ RUDA",""
901,7,"JAROMÍR SUCHOPÁREK",38,"automechanik","Ruda","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ RUDA",""
901,5,"Mgr. LADA HABRCETLOVÁ",30,"vedoucí centra den. služeb pro seniory","Ruda","Ne","",""
902,6,"Ing. FRANTIŠEK KINDL",27,"technický manažer","Ruda","Ne","",""
47,8,"JANA VAITOVÁ",72,"důchodce","Ruda","Ne","",""
902,7,"FRANTIŠEK MICKA",50,"lesník","Ruda","Ne","",""
47,5,"Ing. JANA URBANOVÁ",50,"učitelka","Ruda","Ne","",""
47,9,"MILOŠ JIROUŠ",67,"důchodce","Ruda","Ne","",""
47,2,"Mgr. STANISLAV HAJNÝ",63,"ředitel školy","Ruda","Ne","",""
901,3,"PETR BLÍN",36,"mechanik - údržbář","Ruda","Ne","",""
901,9,"MILOSLAV KUBIČKA",32,"voják z povolání","Ruda","Ne","",""
901,8,"LENKA ŠULOVÁ",38,"mzdová účetní","Ruda","Ne","",""
901,6,"TOMÁŠ MALEC",35,"PČR","Ruda","Ne","",""
902,5,"Ing. PAVEL VALCHÁŘ",43,"živnostník","Ruda","Ne","",""
901,1,"Ing. MARIE KRÁLOVÁ",61,"vedoucí úředník","Ruda","Ne","",""
901,4,"VÁCLAV RYŠAVÝ",30,"HSZ ČR","Ruda","Ne","",""
