"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,12,"Bc. DAGMAR WEISSGÄRBER",40,"ředitelka centra předškolního vzdělávání","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"JUDr. Ing. PETR PETRŽÍLEK Ph.D.",43,"advokát, poradce premiéra","Úvaly","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"Ing. MILAN CHVOJKA",64,"vědec","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,10,"MARTINA KLEINOVÁ",30,"pracovnice logistiky","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Dr. VÍTĚZSLAV POKORNÝ",63,"kronikář, zastupitel","Úvaly","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"OTO SMRKOVSKÝ",47,"vedoucí skladu","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"Ing. MARTINA JAKLOVÁ MBA, DiS.",35,"ekonom","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"Mgr. MONIKA PETRŽÍLKOVÁ",42,"projektová manažerka","Úvaly","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,7,"JAN FRYČER",50,"bezpečnostní technik","Úvaly","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
480,6,"Ing. PETR HOŠEK",65,"technik IT","Úvaly","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)","*"
480,5,"MILOSLAV KOLAŘÍK",65,"podnikatel","Úvaly","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)","*"
53,4,"JOSEF KRUTSKÝ",43,"podnikatel","Úvaly","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
53,14,"Ing. JOSEF MARTINOVSKÝ",64,"ředitel","Úvaly","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
53,12,"Ing. JAN BEDNÁŘ",49,"obchodní zástupce","Úvaly","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
53,1,"MUDr. JAN ŠŤASTNÝ MBA",60,"lékař","Úvaly","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
53,8,"DANUŠE PAJASOVÁ",66,"státní zaměstnanec","Úvaly","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
480,1,"Ing. HELENA VÁŇOVÁ",53,"IT manažer","Úvaly","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)","*"
53,6,"MICHAEL BŘEZINA",43,"manažer","Úvaly","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA (ODS)",""
480,12,"Ing. IVAN KIŠŠ",72,"podnikatel","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
480,8,"Bc. ROMANA KOMÍNKOVÁ",41,"překladatelka","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
901,12,"LENKA KOSTLIVÁ",35,"asistentka jednatele","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
480,3,"MARTIN KAVĚNA",33,"právník","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
480,2,"Ing. EVA KIŠŠOVÁ",62,"redaktorka","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
480,10,"Ing. MILUŠE KAVĚNOVÁ",33,"statistik a ekonom","Úvaly","Ne","SUVERENITA - BLOK JANY BOBOŠÍKOVÉ, STRANA ZDRAVÉHO ROZUMU","*"
480,15,"Ing. IVAN ČERNÝ",67,"manažer EU projektu","Úvaly","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09",""
480,9,"Ing. JOSEF ZACH",44,"logistik","Úvaly","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09","*"
53,13,"Mgr. PETR NĚMEC",37,"technický manažer","Úvaly","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ A TOP 09","*"
902,5,"Bc. JAN NĚMEC",39,"soukromý podnikatel","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,1,"Mgr. PETR BORECKÝ",41,"místostarosta","Úvaly","Ano","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,7,"Mgr. JAROMÍRA BORECKÁ",42,"překladatelka","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,2,"JOSEF POLÁK",61,"soukromý podnikatel","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,12,"Mgr. HANA NĚMCOVÁ",41,"soukromá podnikatelka","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,13,"Ing. RICHARD SAIDL",45,"projektový manažer","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,14,"Mgr. PETRA KYSELOVÁ BA",28,"referentka","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,9,"Ing. MARCEL BREDA",44,"manažer","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,6,"Mgr. DANA POLÁKOVÁ",59,"učitelka","Úvaly","Ano","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,3,"Ing. LUDMILA MILEROVÁ",57,"soukromá podnikatelka","Úvaly","Ano","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
902,4,"Mgr. MAREK MAHDAL DiS.",36,"referent","Úvaly","Ano","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ",""
7,5,"PETR URBAN",47,"nástrojař","Úvaly","Ne","OTEVŘENÉ ÚVALY - SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","*"
