"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,17,"Mgr. JANA FERDOVÁ",30,"učitelka","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"Ing. JOSEF VACULÍK",57,"invalidní důchodce","Staré Město","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"Ing. JOSEF TRŇÁK",57,"technik","Staré Město","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"FRANTIŠEK INGR",65,"důchodce","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. KAMIL PSOTKA",40,"vedoucí výzkumu a  vývoje","Staré Město","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"Ing. FRANTIŠEK ŠIMA",51,"výrobní ředitel","Staré Město","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,14,"RENATA FRIEDLOVÁ",46,"ekonomka","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,12,"JOSEF VANDA",55,"elektrikář","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"JOSEF BAZALA",54,"starosta","Staré Město","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"DAGMAR ZÁLEŠÁKOVÁ",63,"starostka Orla","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,16,"Mgr. PETR CHLACHULA",62,"technik","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"Ing. VOJTĚCH FOLTÝNEK",38,"vedoucí projektant","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"MUDr. ALEŠ HŘIB",60,"lékař","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"MUDr. ZUZANA PSOTKOVÁ",31,"lékařka","Staré Město","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,7,"Mgr. MILANA MATYÁŠOVÁ",48,"učitelka","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,9,"KAREL DOSEDĚL",44,"technik","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,17,"STANISLAV PATKA",71,"důchodce","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"MIROSLAV HORKÝ",47,"stavební technik","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"Ing. JOSEF MALOVANÝ",71,"důchodce","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"JAROSLAV PELKA",56,"podnikatel","Staré Město","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"VÁCLAV KLON",75,"důchodce","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"KAREL ČEJKA",49,"vedoucí pracovník","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,13,"Ing. LUBOMÍR HUČÍK",51,"podnikatel","Staré Město","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"ZDENĚK PETRŽEL",57,"kamenosochař","Staré Město","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"MUDr. IRENA PELECHOVÁ",53,"dětská lékařka","Staré Město","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,12,"VĚRA PETERKOVÁ",63,"servírka","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"Mgr. MARIE PEŠLOVÁ",61,"učitelka","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"MIROSLAV HORÁK",64,"technik","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"BARBORA VEČEŘOVÁ ČÍŽKOVÁ",29,"zahradnice","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"Ing. LADISLAV VANĚK",68,"technik","Staré Město","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"JAROSLAV HÁJEK",64,"malíř-natěrač","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"KAREL TRUBAČÍK",64,"technik","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"MARIE FRIDRICHOVÁ",64,"dělnice","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"JOSEF SÝKORA",62,"řidič","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"Mgr. VĚRA VÍCHOVÁ",63,"pedagog","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"PAVEL PEŠL",60,"elektrikář","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"VLADISLAV KLUKA",64,"zámečník","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,5,"DUŠAN VEČEŘA",36,"živnostník","Staré Město","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
53,3,"Ing. JAN HOUDEK",28,"projektový manažer","Staré Město","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,1,"FRANTIŠEK VYBÍRAL",55,"podnikatel","Staré Město","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,2,"Ing. MICHAL JAKŠÍK",33,"manažer","Staré Město","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,6,"TAŤÁNA VALOVÁ",51,"pracovnice v sociálních službách","Staré Město","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,7,"Ing. STANISLAV GABRIEL",63,"jednatel společnosti","Staré Město","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,5,"Ing. KAMIL KHAZAAL",48,"dopravní analytik","Staré Město","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
166,9,"VLADISLAV PAROULEK",56,"jednatel firmy","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,1,"Mgr. MARTIN ZÁBRANSKÝ",40,"středoškolský učitel","Staré Město","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,2,"Ing. MAREK POCHYLÝ",30,"obchodní zástupce","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,13,"MILAN ŠOBÁŇ",52,"automechanik","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,8,"PETRA JARA BEDNAŘÍKOVÁ",38,"lektorka","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,4,"Ing. LENKA PLEVÁKOVÁ",45,"středoškolská učitelka","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,17,"Ing. PETR STRAKA",63,"ředitel organizace","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,6,"ERIK FELDVABEL",36,"mechanik","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,15,"Ing. ANTONIE ŘÁDKOVÁ",70,"učitelka","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,10,"LIBOR VAĎURA",49,"podnikatel","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,3,"MARIE HRÁČKOVÁ",60,"podnikatelka","Staré Město","Ano","""STAROSTOVÉ A NEZÁVISLÍ""",""
166,16,"FRANTIŠEK RYŠKA",64,"logistik","Staré Město","Ne","""STAROSTOVÉ A NEZÁVISLÍ""",""
901,4,"MILOSLAV BÝČEK",52,"podnikatel","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,6,"Ing. TOMÁŠ DOSTALÍK",38,"konstruktér","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ","*"
901,7,"FRANTIŠEK ČERNÝ",66,"důchodce","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,9,"MUDr. VERONIKA PAVLACKÁ VAVERKOVÁ",36,"lékařka","Staré Město","Ano","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ","*"
901,2,"ROBERT JANUŠKA",42,"obchodní zástupce","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,1,"RADOSLAV MALINA",63,"místostarosta","Staré Město","Ano","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,3,"ALEŠ MACHÁLEK",46,"podnikatel","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,5,"PAVEL VLČEK",56,"předák potisku","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
901,10,"JIŘÍ BARTOŠÍK",71,"důchodce","Staré Město","Ne","TOP 09 A STAROMĚSTSKÉ SDRUŽENÍ",""
7,16,"BEDŘICH VLK",55,"izolatér","Staré Město","Ne","",""
901,14,"BLANKA JULÍČKOVÁ",69,"důchodkyně","Staré Město","Ne","",""
901,11,"BRONISLAV HAMPALA",49,"podnikatel","Staré Město","Ne","",""
1,3,"FRANTIŠKA PAVLICOVÁ",63,"předsedkyně soc. komise","Staré Město","Ne","",""
901,15,"JIŘÍ JURČÍK",33,"zaměstnanec","Staré Město","Ne","",""
166,12,"MARTIN BALÁŽ DiS.",31,"učitel","Staré Město","Ne","",""
7,5,"MARTIN KATRŇÁK",41,"invalidní důchodce","Staré Město","Ne","",""
901,17,"SIMONA KUBEŠOVÁ",44,"zdravotní sestra","Staré Město","Ne","",""
53,8,"JANA POPOVÁ",53,"podnikatel","Staré Město","Ne","",""
166,14,"Bc. KAREL ŠURANSKÝ",29,"učitel","Staré Město","Ne","",""
901,8,"RŮŽENA PAŠKOVÁ",79,"důchodkyně","Staré Město","Ne","",""
901,16,"Ing. MARTIN ŘEZNÍČEK",29,"akademický pracovník","Staré Město","Ne","",""
7,12,"JIŘÍ HORSÁK",71,"důchodce","Staré Město","Ne","",""
7,15,"LADISLAV PROSTŘEDNÍK",52,"živnostník","Staré Město","Ne","",""
7,10,"LIBOR ŠKRHÁK",51,"strojař","Staré Město","Ne","",""
901,12,"JIŘÍ ZAMBAL",45,"vedoucí prodejny","Staré Město","Ne","",""
7,6,"Ing. PAVEL NĚMEC",45,"vedoucí pracovník","Staré Město","Ne","",""
47,16,"JOSEF KROČA",71,"dělník","Staré Město","Ne","",""
47,6,"PAVEL SÝKORA",33,"invalidní důchodce","Staré Město","Ne","",""
53,4,"PAVLÍNA HÁJKOVÁ",32,"asistent pedagoga","Staré Město","Ne","",""
166,11,"Bc. ROMAN JANÍK",40,"ICT technik","Staré Město","Ne","",""
1,13,"Bc. MILAN HORÁK",33,"technik","Staré Město","Ne","",""
53,9,"Ing. VLADIMÍR BERÁNEK",67,"důchodce","Staré Město","Ne","",""
166,7,"RADIM SNOPEK",40,"vedoucí pobočky ZUŠ","Staré Město","Ne","",""
47,9,"ZLATA PETEK",50,"dělnice","Staré Město","Ne","",""
166,5,"MARTINA VŠETULOVÁ",37,"manažerka odbytu","Staré Město","Ne","",""
901,13,"TOMÁŠ HORVÁTH",45,"lektor","Staré Město","Ne","",""
1,10,"ONDŘEJ SLAVÍK",39,"vedoucí obchodního úseku","Staré Město","Ne","",""
