"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
371,1,"Ing. FRANTIŠEK NAVRÁTIL",70,"technik manažer","Vítanov","Ano","ČSSD","SDRUŽENÍ PRO ROZVOJ OBCE"
371,9,"ANTONÍN DVOŘÁK",60,"traktorista","Vítanov","Ano","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
901,1,"Ing. MICHAL BŘÍZA",42,"jednatel","Vítanov","Ne","BEZPP",""
371,8,"Ing. JAROSLAV BŘÍZA",53,"ekonom","Vítanov","Ne","BEZPP",""
901,6,"LUDĚK PILAŘ",48,"malíř a natěrač","Stan","Ne","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
901,5,"IVANA BŘÍZOVÁ",36,"účetní","Stan","Ne","BEZPP",""
371,5,"MAREK VRÁNA",44,"technik","Vítanov","Ano","BEZPP","NEZÁVISLÍ DEMOKRATÉ"
371,6,"LADISLAV BALEK",34,"technik","Vítanov","Ne","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
901,2,"Ing. MARTIN ŠOLC",36,"dispečer","Vítanov","Ne","BEZPP",""
371,2,"JOSEF DOSTÁL",46,"stavební technik","Vítanov","Ano","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
371,4,"Ing. HANA HROMÁDKOVÁ",34,"ekonom","Stan","Ano","BEZPP","NEZÁVISLÍ DEMOKRATÉ"
371,7,"HANA MIKŠOVSKÁ",49,"dělnice","Vítanov","Ano","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
901,3,"VLASTIMIL TKADLEC",43,"strojník","Vítanov","Ne","BEZPP",""
371,3,"PAVEL DOPITA",44,"podnikatel","Vítanov","Ano","BEZPP","SDRUŽENÍ PRO ROZVOJ OBCE"
901,4,"TOMÁŠ BÍŠKO",47,"šéfkuchař","Vítanov","Ne","BEZPP",""
