"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,1,"PhDr. MARTA TUREČKOVÁ",52,"starostka","Žerůvky","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
53,3,"Mgr. IVO MELKUS",58,"člen opery Moravského divadla Olomouc","Bystročice","Ne","ODS",""
53,2,"JAN PASTOREK",42,"OSVČ","Bystročice","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,1,"Ing. RADEK DVOŘÁK",51,"stavební technik","Bystročice","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
1,7,"ALOIS VÁCLAVÍK",70,"důchodce","Bystročice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,3,"Mgr. RENATA ZATLOUKALOVÁ",44,"farmaceutický reprezentant","Bystročice","Ne","BEZPP",""
53,5,"Bc. PAVLA ŽÁČKOVÁ",56,"knihovnice","Bystročice","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
1,4,"ANNA PAPICOVÁ",52,"recepční","Bystročice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,5,"PAVEL SADÍLEK",41,"vedoucí dílny","Žerůvky","Ne","BEZPP",""
53,4,"JANA DVOŘÁKOVÁ",42,"personalistka","Bystročice","Ne","BEZPP","SOKOL PRO OBEC"
1,2,"SILVIE CÍGLEROVÁ",40,"dispečer provozu","Bystročice","Ne","BEZPP",""
1,6,"VLADISLAVA PROVAZOVÁ",41,"administrativní pracovník","Bystročice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
