"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
902,2,"TOMÁŠ PIKL",57,"obráběč kovů","Líšťany","Ano","KSČM","""ZA SPORT A KULTURU"""
902,8,"EVA ŽIŽKOVÁ",39,"operátorka","Líšťany","Ne","BEZPP",""
901,8,"JOSEF ŠVEC",37,"dělník","Líšťany","Ne","BEZPP","HASIČI LÍŠŤANY"
902,3,"IVANA ZELENKOVÁ",54,"administrativní pracovnice","Líšťany","Ano","BEZPP","""ZA SPORT A KULTURU"""
901,6,"JOSEF PURKYT",31,"dělník","Líšťany","Ne","BEZPP","""ZA SPORT A KULTURU"""
901,4,"KAREL ŠKROUD",56,"THP","Líšťany","Ano","BEZPP","HASIČI LÍŠŤANY"
902,1,"IVANA ŠUBRTOVÁ",50,"účetní","Líšťany","Ano","BEZPP","""ZA SPORT A KULTURU"""
902,5,"LENKA ŠEDIVÁ",43,"technička","Líšťany","Ano","BEZPP","""ZA SPORT A KULTURU"""
901,1,"MARTIN LANGER",45,"učitel","Líšťany","Ano","BEZPP","HASIČI LÍŠŤANY"
902,4,"Mgr. MARTINA PROTIVOVÁ",28,"editorka","Líšťany","Ne","BEZPP",""
901,9,"JAROMÍR VOKROUHLÍK",43,"THP","Líšťany","Ne","BEZPP",""
901,2,"MIROSLAV PROTIVA",63,"úředník","Líšťany","Ano","BEZPP","HASIČI LÍŠŤANY"
901,5,"KAREL ŠVEC",38,"dělník","Líšťany","Ne","BEZPP",""
901,7,"ALEŠ BÁRT",29,"THP","Líšťany","Ne","BEZPP","HASIČI LÍŠŤANY"
902,6,"SOŇA CSONKOVÁ",45,"referentka","Líšťany","Ne","BEZPP","HASIČI LÍŠŤANY"
901,3,"ZDENĚK PRŮCHA",37,"dělník","Líšťany","Ano","BEZPP","HASIČI LÍŠŤANY"
902,7,"VLADIMÍRA RAZÍMOVÁ",45,"operátorka","Líšťany","Ne","BEZPP",""
902,9,"VLADIMÍRA HEFNEROVÁ",61,"důchodce","Líšťany","Ne","BEZPP",""
