"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,4,"LIBOR ZBOŽÍNEK",38,"prodavač","Líšnice","Ano","NEZÁVISLÍ","*"
902,4,"JAROSLAV PÁTEK",39,"mechanik","Líšnice","Ne","NEZÁVISLÍ","*"
902,1,"MARTIN FRITSCHER",39,"OSVČ","Vyšehorky","Ne","NEZÁVISLÍ","*"
901,5,"FRANTIŠEK VALOUCH",48,"plánovač","Vyšehorky","Ano","NEZÁVISLÍ","*"
901,1,"JIŘÍ KVÍČALA DiS.",47,"starosta","Líšnice","Ano","NEZÁVISLÍ","*"
901,2,"Bc. ALEŠ FRIEDL",39,"státní zaměstnanec","Líšnice","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,2,"MIROSLAV STRATIL",67,"důchodce","Líšnice","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,6,"OLDŘICH SMÍTAL",52,"dělník","Vyšehorky","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,3,"Mgr. ALEŠ PLHÁK",48,"učitel","Líšnice","Ne","",""
902,5,"LUKÁŠ BARTOŠ",34,"technolog","Líšnice","Ne","",""
902,6,"LENKA POSPÍŠILOVÁ",44,"dílenský plánovač","Vyšehorky","Ne","",""
901,7,"Ing. RADOMÍR VYJÍDÁČEK",53,"soukromý zemědělec","Vyšehorky","Ne","",""
902,3,"Ing. ZDENĚK KOUPIL",34,"manažer ve stavebnictví","Vyšehorky","Ne","",""
901,8,"Mgr. LUCIE DVOŘÁKOVÁ",27,"nezaměstnaná","Líšnice","Ne","",""
902,7,"MIROSLAV ZÁMEČNÍK",30,"řidič profesionál","Líšnice","Ne","",""
