"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
804,1,"ANTONÍN HLINKA",77,"důchodce","Úlehle","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
802,1,"MICHAL MINAŘÍK",42,"ošetřovatel hosp. zvířat","Úlehle","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
803,1,"LUDĚK VRŠEK",40,"hasič","Úlehle","Ne","BEZPP",""
807,1,"JIŘÍ LENC",71,"důchodce","Švejcarova Lhota","Ne","BEZPP",""
805,1,"JOSEF MAROUŠEK",50,"zámečník","Úlehle","Ne","BEZPP",""
811,1,"VÁCLAV BENEDIKT",62,"technik rostl. výroby","Úlehle","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
809,1,"VÁCLAV NOVÁK",70,"důchodce","Úlehle","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
801,1,"PAVEL ČAPEK",46,"opravář zem. strojů","Úlehle","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
808,1,"PETR HŘEBÍČEK",44,"podnikatel","Radkovice","Ne","BEZPP",""
806,1,"VLASTIMIL HANZAL",36,"elektromontér","Úlehle","Ne","BEZPP",""
810,1,"MARTA GRILLOVÁ",69,"důchodce","Radkovice","Ne","BEZPP",""
