"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
809,1,"MICHAELA PAVLÍČKOVÁ",40,"kuchařka","Běleč","Ne","BEZPP",""
804,1,"BOHUSLAV PUSTINA",60,"živnostník","Běleč","Ano","BEZPP","BOHUSLAV PUSTINA, NEZÁVISLÝ KANDIDÁT"
807,1,"Ing. Bc. JANA PŘIKRYLOVÁ Ph.D.",29,"ekonomický analytik","Běleč","Ano","BEZPP","ING. BC. JANA PŘIKRYLOVÁ, NEZÁVISLÝ KANDIDÁT"
810,1,"DOMINIK BRACEK",44,"řidič - skladník","Běleč","Ano","BEZPP","DOMINIK BRACEK, NEZÁVISLÝ KANDIDÁT"
801,1,"DANA PŘIKRYLOVÁ",58,"nezaměstnaná","Křeptov","Ano","BEZPP","DANA PŘIKRYLOVÁ, NEZÁVISLÝ KANDIDÁT"
808,1,"Ing. FRANTIŠEK NEDOMA",63,"důchodce","Běleč","Ne","BEZPP",""
803,1,"DANA TRTÍLKOVÁ",55,"zdravotní laborant","Běleč","Ne","BEZPP",""
805,1,"ROMAN ŠTEFKA",40,"instalatér","Běleč","Ne","BEZPP",""
802,1,"LUBOŠ PAŘÍZEK",47,"řidič","Křeptov","Ano","BEZPP","LUBOŠ PAŘÍZEK, NEZÁVISLÝ KANDIDÁT"
806,1,"TOMÁŠ PŘIKRYL",34,"řidič - v pekárně","Křeptov","Ano","BEZPP","TOMÁŠ PŘIKRYL, NEZÁVISLÝ KANDIDÁT"
