"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,4,"TOMÁŠ PCHÁLEK",44,"technik","Opava - Vávrovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"DANIEL WARIŠ",41,"člen operního sboru","Opava - Kylešovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,10,"MUDr. IVAN DRÁBEK",67,"ředitel Psychiatrické nemocnice","Opava - Jaktař","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. MICHAL JEDLIČKA",34,"vodohospodář","Opava - Kateřinky","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,7,"Mgr. PETR TESAŘ",38,"archivář","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,29,"RADIM PRYMUS",49,"optometrista","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,37,"Ing. ROBERT KLÁSEK",44,"lesník","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"JAN HANUŠ",44,"ředitel Charity Opava","Opava - Vávrovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"Mgr. Ing. JAROSLAV ČERNÝ",54,"OSVČ, ekonom","Opava - Vávrovice","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"Mgr. MARIE KRUPOVÁ",57,"ředitelka ZŠ","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,36,"Ing. Bc. DAGMAR SLIŽOVÁ",49,"sociální pracovnice","Opava - Kateřinky","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,16,"RNDr. KAREL HASÍK Ph.D.",42,"vysokoškolský pedagog","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,14,"Mgr. ROSTISLAV KULIŠAN",52,"učitel","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,24,"PAVEL RYCHTA",59,"pracovník v sociálních službách","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,23,"JOSEF HON",52,"podnikatel","Opava - Vlaštovičky","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,39,"Bc. JIŘÍ HON",24,"student magisterského oboru","Opava - Vlaštovičky","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,17,"PharmDr. et Mgr. MICHAEL LARISCH",52,"technical manager","Opava - Jaktař","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,32,"ZDISLAVA SOVADINOVÁ",58,"důchodkyně","Opava - Předměstí","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
