"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,1,"Ing. ZDENĚK KADLČÍK",65,"důchodce","Loučky","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,4,"SYLVIE LIZOŇOVÁ",60,"dělnice","Loučky","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
47,1,"JIŘÍ KŘIVÁK",61,"INSTALATÉR","Zátor","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
901,7,"PAVEL GUŇKA",54,"zedník","Loučky","Ne","NEZÁVISLÍ","*"
47,8,"RŮŽENA KOŘÍNKOVÁ",55,"DĚLNICE","Loučky","Ne","NEZÁVISLÍ","*"
47,4,"LADISLAVA NĚMCOVÁ",45,"PRODAVAČKA","Zátor","Ne","NEZÁVISLÍ","*"
47,5,"ANNA HUDECOVÁ",48,"V DOMÁCNOSTI","Zátor","Ne","NEZÁVISLÍ","*"
47,7,"MIROSLAVA LANTOVÁ",58,"DĚLNICE","Zátor","Ne","NEZÁVISLÍ","*"
5,2,"ANNA KRUŠINOVÁ",50,"V domácnosti","Zátor","Ne","SNK EVROPŠTÍ DEMOKRATÉ","*"
129,3,"Mgr. JANA KADLČÍKOVÁ",64,"učitelka","Loučky","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
129,5,"JIŘÍ ŠTEFELA",45,"podnikatel","Zátor","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
129,2,"MUDr. PAVEL ADAM",44,"lékař","Loučky","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
129,4,"Ing. JIŘÍ ALBRECHT",50,"geodet","Loučky","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
129,6,"JIŘINA MÍČKOVÁ",50,"podnikatelka","Loučky","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
129,7,"PETR GAJDOŠ",67,"důchodce","Loučky","Ne","SNK EVROPŠTÍ DEMOKRATÉ",""
129,8,"Mgr. PETR SKŘIVÁNEK",54,"učitel","Loučky","Ne","SNK EVROPŠTÍ DEMOKRATÉ",""
129,1,"Ing. SALOME SÝKOROVÁ",50,"starostka","Loučky","Ano","SNK EVROPŠTÍ DEMOKRATÉ",""
902,4,"AGÁTA DYDOWICZOVÁ",46,"mzd. účetní","Zátor","Ne","",""
5,4,"Mgr. ANDREA KOSCHATZKÁ",31,"Mikrobioložka","Loučky","Ne","",""
47,2,"IRENA BUCHTOVÁ",40,"V DOMÁCNOSTI","Zátor","Ne","",""
5,9,"BARBORA FELCMANOVÁ",40,"KADEŘNICE","Zátor","Ne","",""
901,8,"DANA KOLDEROVÁ",33,"výrobní technik","Loučky","Ne","",""
902,3,"DANIEL NĚMEC",45,"zemědělec","Zátor","Ne","",""
902,7,"JIŘÍ NECKÁŘ",36,"manager","Zátor","Ne","",""
901,5,"ERIK BELEJ",31,"OSVČ","Loučky","Ne","",""
901,4,"EVA MLČÚCHOVÁ",59,"úřednice","Loučky","Ne","",""
47,9,"EVA TESAŘOVÁ",60,"DŮCHODKYNĚ","Zátor","Ne","",""
5,6,"JARMILA VOLFOVÁ",44,"Školnice","Loučky","Ne","",""
5,7,"JAROMÍR WYSOGLAD",42,"Řidič","Zátor","Ne","",""
1,2,"HANA ŠTEFELOVÁ",41,"dělnice","Zátor","Ne","",""
901,3,"LADISLAV SEDLÁK",35,"OSVČ","Zátor","Ne","",""
5,3,"JIŘÍ KŘIVÁK",25,"Svářeč","Zátor","Ne","",""
47,3,"JIŘÍ VYSOGLAD",59,"SEŘIZOVAČ","Zátor","Ne","",""
902,6,"JANA KADĚRKOVÁ",32,"právník","Zátor","Ne","",""
5,5,"JANA WYSOGLADOVÁ",40,"Prodavačka","Zátor","Ne","",""
902,9,"JARMILA ŠTEFELOVÁ",50,"v domácnosti","Zátor","Ne","",""
902,1,"VÁCLAV KŘIVÁK",51,"manager","Zátor","Ne","",""
5,1,"KAMIL KRMÁŠEK",36,"Kuchař","Loučky","Ne","",""
129,9,"Bc. PETR GUŇKA",29,"projektant","Loučky","Ne","",""
1,3,"MARIE REPKOVÁ",37,"dělnice","Loučky","Ne","",""
5,8,"PETRA ULMANOVÁ",37,"Asistentka ZTP","Zátor","Ne","",""
902,5,"LUKÁŠ KUCHTA",27,"OSVČ","Loučky","Ne","",""
47,6,"LUBOMÍR HORÁK",62,"DŮCHODCE","Loučky","Ne","",""
901,9,"MILAN MLÝNEK",36,"OSVČ","Loučky","Ne","",""
1,5,"VLASTA MIČLOVÁ",63,"dělnice","Zátor","Ne","",""
1,6,"ŠTEFAN BRANDYS",59,"dělník","Zátor","Ne","",""
902,8,"PAVLÍNA COUFALOVÁ",40,"kuchařka","Zátor","Ne","",""
901,2,"STANISLAV ŠTEFELA",30,"technik","Zátor","Ne","",""
902,2,"PAVEL HUDEČEK",42,"OSVČ","Zátor","Ne","",""
901,1,"ZDEŇKA VÁVROVÁ",53,"učitelka MŠ","Loučky","Ne","",""
901,6,"PAVEL KUBEŠ",43,"strojvedoucí","Loučky","Ne","",""
