"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,6,"TOMÁŠ HEČKO",39,"technik","Suché Lazce","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
901,4,"Mgr. et Mgr. MARTINA ŠKROBÁNKOVÁ",48,"státní zaměstnanec, ředitelka ZŠ","Suché Lazce","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
7,6,"DAVID VAVREČKA",33,"pracovník v dřevovýrobě","Suché Lazce","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY","*"
901,10,"PATRIK KOMENDA",39,"technik","Suché Lazce","Ne","SUCHOLAZECKÉ OŽIVENÍ 2010",""
901,2,"Bc. JIŘÍ LERCHE",43,"marketing manažer","Suché Lazce","Ne","SUCHOLAZECKÉ OŽIVENÍ 2010",""
901,1,"Mgr. JOSEF HRABINA",65,"důchodce","Suché Lazce","Ano","SUCHOLAZECKÉ OŽIVENÍ 2010",""
47,2,"Ing. SABINA KUBESOVÁ",26,"administrativní pracovník","Suché Lazce","Ne","SUCHOLAZECKÉ OŽIVENÍ 2010","*"
901,11,"BARBARA KALUSOVÁ",39,"státní zaměstnanec, Vězeňská služba ČR","Suché Lazce","Ne","",""
7,10,"DANIEL STIBOR",36,"vedoucí výroby","Suché Lazce","Ne","",""
7,9,"DAVID ZÁVĚŠICKÝ",39,"web designer","Suché Lazce","Ne","",""
7,11,"JOSEF DOBOŠ",30,"finanční poradce","Suché Lazce","Ne","",""
901,8,"LUKÁŠ DENER",39,"jednatel společnosti","Suché Lazce","Ne","",""
47,6,"FRANTIŠEK HALŠKA",63,"zámečník","Suché Lazce","Ne","",""
47,3,"OLDŘICH KUBESA",61,"truhlář","Suché Lazce","Ne","",""
901,9,"VLADISLAV FRIEDEL",42,"OSVČ, živnostník","Suché Lazce","Ne","",""
7,2,"PAVEL NELEŠOVSKÝ",34,"operátor v tiskárně","Suché Lazce","Ne","",""
901,3,"TOMÁŠ BALA",50,"OSVČ, živnostník","Suché Lazce","Ne","",""
7,5,"Ing. MONIKA ONDROVÁ",34,"obchodní referent","Suché Lazce","Ne","",""
901,7,"Bc. TOMÁŠ KUBESA",33,"specialista nákupu","Suché Lazce","Ne","",""
7,3,"PhDr. RICHARD DENER",65,"důchodce","Suché Lazce","Ne","",""
47,5,"MARIE ČÍŽOVÁ",49,"referent marketingu, grafik","Suché Lazce","Ne","",""
47,4,"MARTIN HŘIVNÁČ",21,"stevard","Suché Lazce","Ne","",""
7,1,"Mgr. PETR ORIEŠČÍK",31,"asistent náměstka primátora","Suché Lazce","Ne","",""
7,8,"Ing. PETR ŽŮREK",32,"servisní inženýr","Suché Lazce","Ne","",""
47,1,"Ing. PETR PALÁČEK",35,"technik požární ochrany","Suché Lazce","Ne","",""
901,5,"Mgr. VĚRA KONÍKOVÁ",55,"státní zaměstnanec, učitelka ZŠ","Suché Lazce","Ne","",""
7,7,"Ing. VÁCLAV SKUPLÍK",38,"Senior Solution Consultant-Reporting","Suché Lazce","Ne","",""
7,4,"VLADIMÍRA LENCOVÁ",31,"aranžérka","Suché Lazce","Ne","",""
