"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
53,1,"Ing. MIROSLAV SLINTÁK",51,"starosta obce Římov","Branišovice","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,2,"PAVEL CRKVA",33,"geodet","Římov","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,5,"Ing. JAN PANOCHA",62,"technik","Římov","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,1,"JAN CARDA",43,"jednatel","Římov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
901,6,"BLANKA HOLUBOVÁ",34,"mateřská dovolená","Římov","Ne","BEZPP",""
901,9,"ČENĚK KAŠTIL",31,"truhlář","Římov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ II."
901,7,"Mgr. ESTER ŠNAJDROVÁ",29,"sociální pracovnice","Římov","Ne","BEZPP",""
901,2,"MUDr. LUBOMÍR ZDAŘIL",66,"lékař","Římov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
53,10,"Ing. DANUŠE THIMOVÁ",51,"památkář","Římov","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,10,"Ing. RENÁTA KOUBOVÁ",45,"obchodní referentka","Římov","Ne","BEZPP",""
901,5,"Ing. PAVLÍNA VANĚČKOVÁ",45,"ekonomka","Římov","Ne","BEZPP",""
53,3,"Mgr. MARCELA KRYCHOVÁ",43,"ředitelka ZŠ a MŠ","Dolní Stropnice","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,8,"STANISLAV PETR",43,"nástrojař","Římov","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,9,"Ing. KLÁRA VÁŠOVÁ",32,"technik stavebního úřadu","Římov","Ne","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,6,"Ing. RADEK MÁCHA",51,"soukromý podnikatel","Římov","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
901,8,"MARTIN DVOŘÁK",34,"podnikatel","Římov","Ne","BEZPP",""
901,11,"JAN ŘÍDEL",66,"podnikatel","Římov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ I."
901,4,"Ing. LUKÁŠ BABKA",37,"manažer","Římov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ II."
901,3,"PETR MIKOLÁŠ",47,"knihovník","Římov","Ano","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ II."
53,4,"Ing. TAMARA FUXOVÁ",32,"referent nákupu","Římov","Ne","BEZPP",""
53,11,"Ing. TOMÁŠ HARTL",34,"ekonom","Římov","Ne","BEZPP",""
53,7,"TOMÁŠ KOHOUT",35,"soukromý podnikatel","Římov","Ano","BEZPP","OBČANSKÁ DEMOKRATICKÁ STRANA"
