"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
902,3,"JIŘÍ POCHYLÝ",57,"dělník","Slavkov","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,7,"ANTONÍN BARTOŠ",52,"mistr dřevovýroby","Slavkov","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,2,"OLGA KVASNIČKOVÁ DiS.",37,"referentka","Slavkov","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,8,"Ing. MIROSLAV ZICH",57,"obchodní zástupce","Slavkov","Ano","""STAROSTOVÉ A NEZÁVISLÍ""","*"
902,8,"ROMAN ZLÁMAL",33,"svářeč","Slavkov","Ne","""STAROSTOVÉ A NEZÁVISLÍ""","*"
901,6,"ADAM JURÁSEK",35,"podnikatel","Slavkov","Ne","STRANA PRÁV OBČANŮ ZEMANOVCI","*"
901,3,"JAROSLAV ZUBÍK",42,"obchodní manažer","Slavkov","Ne","STRANA PRÁV OBČANŮ ZEMANOVCI","*"
902,7,"PETR VLADOVIČ",28,"bezpečnostní analytik","Slavkov","Ano","STRANA PRÁV OBČANŮ ZEMANOVCI","*"
902,1,"MARTIN KONČITÍK",27,"revizní technik","Slavkov","Ano","STRANA PRÁV OBČANŮ ZEMANOVCI","*"
901,9,"Mgr. PETR ŠIMEK",33,"advokát","Slavkov","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""ZA SPOKOJENÝ ŽIVOT OBČANŮ""",""
901,4,"Mgr. ALENA ONDROVÁ",52,"učitelka","Slavkov","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""ZA SPOKOJENÝ ŽIVOT OBČANŮ""",""
901,1,"Mgr. LIBOR ŠVARDALA",39,"učitel, starosta obce","Slavkov","Ano","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""ZA SPOKOJENÝ ŽIVOT OBČANŮ""",""
902,6,"IVANA ZIMČÍKOVÁ",36,"personalistka","Slavkov","Ne","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""ZA SPOKOJENÝ ŽIVOT OBČANŮ""",""
902,2,"ELIŠKA JANČOVÁ",35,"mateřská dovolená","Slavkov","Ne","",""
901,5,"JOSEF HERMAN",30,"policista","Slavkov","Ne","",""
902,4,"Mgr. PETRA ONDROVÁ",41,"učitelka","Slavkov","Ne","",""
902,9,"Mgr. RADKA KONČITÍKOVÁ",28,"akademický vědecký pracovník","Slavkov","Ne","",""
902,5,"ROMAN MANČÍK",43,"řidič","Slavkov","Ne","",""
