"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,8,"KAREL KREJČÍ",41,"dispečer","Přáslavice","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,4,"EVA FOJTÍKOVÁ",50,"učitelka","Přáslavice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,1,"ČESTMÍR ROCHOVANSKÝ",56,"starosta obce","Přáslavice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,7,"ČENĚK POSLUŠNÝ",40,"strojník","Přáslavice","Ano","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
47,2,"VÁCLAV SMUTNÝ",53,"správce bytového fondu","Přáslavice","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,7,"BŘETISLAV VLÁČIL",42,"kominík","Přáslavice","Ne","BEZPP",""
1,3,"JARMILA HORÁKOVÁ",58,"zdravotní sestra","Přáslavice","Ne","BEZPP",""
47,8,"MARKÉTA KORČEKOVÁ",33,"dělnice","Přáslavice","Ne","BEZPP",""
47,9,"JOSEF ROUŠAL",59,"řidič","Přáslavice","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,6,"IVA MIKULKOVÁ",49,"učitelka","Přáslavice","Ne","BEZPP",""
47,3,"Ing. JIŘÍ VÍTEČEK",60,"dělník","Přáslavice","Ano","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
166,4,"PAVLA ZAVADILOVÁ",38,"zdravotní sestra","Přáslavice","Ne","BEZPP",""
47,6,"MILOSLAV ZEMÁNEK",67,"elektromontér","Přáslavice","Ne","BEZPP",""
166,2,"MIROSLAVA TOMAŠTÍKOVÁ",52,"administrativní pracovník","Přáslavice","Ne","BEZPP",""
166,5,"OLGA MICHALÍKOVÁ",47,"učitelka MŠ","Přáslavice","Ne","BEZPP",""
47,4,"IVANA KUTROVÁ",56,"manažerka","Přáslavice","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
1,2,"LIBOR HAVLAS",45,"státní zaměstnanec","Přáslavice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
166,3,"VLADIMÍRA DRGOVÁ",41,"administrativní pracovník","Přáslavice","Ne","BEZPP",""
1,9,"RŮŽENA ŠUDŘICHOVÁ",39,"zubní instrumentářka","Přáslavice","Ne","BEZPP",""
47,5,"VLADIMÍR BILAN",29,"podnikatel","Přáslavice","Ne","BEZPP",""
47,1,"JOZEF ROŽMAN",62,"mistr provozní skupiny","Přáslavice","Ne","BEZPP",""
1,5,"JAN BARTONĚK",62,"klempíř","Kocourovec","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
166,1,"Ing. JITKA IVANOVÁ",44,"ekonom","Přáslavice","Ne","STAN",""
