"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
166,1,"ALEXANDRA BAŇAŘOVÁ",49,"starostka","Hvězdonice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
902,1,"ANDREA KUŽELKOVÁ",41,"žena v domácnosti","Hvězdonice","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
901,4,"SVATAVA ŠKODOVÁ",62,"důchodkyně","Hvězdonice","Ano","BEZPP","SNK - PRO OBEC"
901,5,"MICHAL VEJVODA",31,"elektromechanik","Hvězdonice","Ne","BEZPP","SNK - PRO OBEC"
901,2,"JAN ŠKODA",39,"technik","Hvězdonice","Ano","BEZPP","SNK - PRO OBEC"
166,7,"JAROMÍRA DUBCOVÁ",62,"zdravotní sestra","Hvězdonice","Ne","BEZPP",""
166,3,"FRANTIŠEK CIBULKA",46,"řidič","Hvězdonice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
902,6,"JAN VOLF",66,"důchodce","Hvězdonice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
166,6,"HANA JASANSKÁ",47,"vedoucí provozovny","Hvězdonice","Ne","BEZPP",""
166,8,"ALEXANDR ŠOBR",50,"truhlář","Hvězdonice","Ne","BEZPP",""
166,5,"MARTIN MÜLLER",38,"zámečník","Hvězdonice","Ne","BEZPP",""
902,3,"ROMANA JIŘÍKOVÁ",38,"účetní","Hvězdonice","Ne","BEZPP",""
902,2,"JIŘÍ MÜLLER",37,"IT specialista","Hvězdonice","Ne","BEZPP",""
902,5,"DOROTA MÜLLEROVÁ",52,"operátor balící linky","Hvězdonice","Ne","BEZPP",""
166,9,"VLADISLAVA RÁSOCHOVÁ",53,"prodavačka","Hvězdonice","Ne","BEZPP",""
901,6,"MILUŠE ZEMANOVÁ",47,"školnice","Hvězdonice","Ne","BEZPP","SNK - PRO OBEC"
166,4,"VÁCLAV PTÁČEK",28,"technik","Hvězdonice","Ne","BEZPP","SNK - PRO OBEC"
901,1,"Ing. KAREL HRŮZA",61,"státní úředník","Hvězdonice","Ne","BEZPP",""
902,4,"LUDĚK ŠAFRÁNEK",52,"soukromý podnikatel","Hvězdonice","Ne","BEZPP",""
166,2,"MARIE VALÍKOVÁ",59,"vedoucí provozu","Hvězdonice","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
901,3,"RENÉ SKALA",43,"podnikatel","Hvězdonice","Ne","BEZPP",""
902,7,"VOJTĚCH MÜLLER",28,"řidič","Hvězdonice","Ne","BEZPP",""
