"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
901,4,"ČESTMÍR RUČKA",47,"technik","Hošťálkovy","Ne","BEZPP",""
901,8,"JAROSLAV PETER",47,"živnostník","Vraclávek","Ne","BEZPP","NEZÁVISLÍ 2011"
47,6,"LENKA ADAMCOVÁ",46,"nezaměstnaná","Vraclávek","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,7,"MARTIN KELÍŠEK",35,"řidič","Hošťálkovy","Ne","BEZPP",""
901,2,"Ing. MICHAL KOSTROŠ",31,"hasič","Hošťálkovy","Ne","BEZPP",""
901,5,"MAREK BLAHUTA",32,"stolař","Hošťálkovy","Ne","BEZPP",""
47,4,"VLADIMÍR ŠEBELA",50,"OSVČ","Hošťálkovy","Ne","BEZPP",""
47,5,"JOSEF KOLEK",28,"OSVČ","Hošťálkovy","Ne","BEZPP",""
901,6,"MARTIN DIAS",43,"živnostník","Hošťálkovy","Ne","BEZPP","NEZÁVISLÍ 2011"
47,3,"INGRID JAUERNIGOVÁ",33,"OSVČ","Křížová","Ne","BEZPP",""
47,1,"Bc. MONIKA TRÁVNÍČKOVÁ",36,"účetní","Křížová","Ne","BEZPP",""
47,2,"OLDŘICH HADAČ",59,"řidič","Hošťálkovy","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
901,3,"PETRA ŠOLCOVÁ",49,"administr. pracovník","Staré Purkartice","Ne","BEZPP",""
901,1,"Ing. TOMÁŠ GRONKOWIEC",34,"starosta obce","Staré Purkartice","Ne","BEZPP",""
901,7,"NIKOLA HUŇKOVÁ",28,"plánovač výroby","Hošťálkovy","Ne","BEZPP",""
