"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
7,1,"VERONIKA POCHOBRADSKÁ",37,"starostka obce","Odolice","Ano","ČSSD","ZA ROZVOJ OBCE BĚLUŠICE"
7,2,"EVA JELÍNKOVÁ",50,"OSVČ","Odolice","Ne","ČSSD",""
901,5,"ALENA FALTEJSKOVÁ",28,"pracovník přepážky","Odolice","Ne","BEZPP",""
7,4,"IVAN TÓTH",54,"řidič","Bělušice","Ano","BEZPP","ZA ROZVOJ OBCE BĚLUŠICE"
901,7,"MIROSLAV RULF",59,"důchodce","Odolice","Ne","BEZPP","ZA ROZVOJ OBCE BĚLUŠICE"
7,3,"PETR KOSTKA",43,"IT specialista","Bělušice","Ano","BEZPP","ZA ROZVOJ OBCE BĚLUŠICE"
901,6,"LENKA BARTLOVÁ DiS.",22,"student","Bělušice","Ne","BEZPP",""
7,6,"MILAN FLEKAČ",57,"OSVČ","Bedchřichův Světec","Ano","BEZPP","ZA ROZVOJ OBCE BĚLUŠICE"
7,7,"LADISLAV FLEISCHMAN",56,"dělník","Bedřichův Světec","Ne","BEZPP",""
901,8,"TOMÁŠ CEBE",57,"skladník","Odolice","Ne","BEZPP",""
7,5,"JIŘÍ BATĚK",29,"obchodní zástupce","Bělušice","Ne","BEZPP",""
901,1,"Ing. VÁCLAV PAPŘOK",47,"finanční manažer","Odolice","Ne","BEZPP",""
901,2,"Mgr. ŠÁRKA FLÉGLOVÁ",52,"učitelka SOŠ","Bělušice","Ne","BEZPP",""
901,4,"MILAN BAXA",47,"technik údržby","Bělušice","Ne","BEZPP",""
901,3,"KLÁRA POSLEDNÍ",34,"vedoucí prodejny","Bělušice","Ne","BEZPP",""
