"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
905,1,"JANA MALIŠOVÁ",53,"úřednice","Pulečný","Ano","SDRUŽENÍ NEZÁVISLÝCH OBČANŮ",""
904,3,"EVA DUDKOVÁ",60,"důchodkyně, místostarostka","Pulečný","Ne","SDRUŽENÍ NEZÁVISLÝCH OBČANŮ",""
905,7,"JAROSLAVA ZAORALOVÁ",59,"zdravotní sestra","Pulečný","Ano","SDRUŽENÍ NEZÁVISLÝCH OBČANŮ",""
904,2,"PETR JANDA",44,"nástrojař, jednatel místního spolku Pulečný sobě","Pulečný","Ne","SDRUŽENÍ NEZÁVISLÝCH OBČANŮ",""
904,5,"Ing. DALIBOR KREJČÍK",45,"technický školitel","Pulečný","Ano","SDRUŽENÍ NEZÁVISLÝCH OBČANŮ",""
903,1,"Ing. LUBOMÍR ŠOLC",58,"technický zástupce","Pulečný","Ano","ZA LEPŠÍ OBEC",""
905,2,"EVA KARPÍŠKOVÁ",52,"instruktorka plavání","Pulečný","Ne","ZA LEPŠÍ OBEC",""
905,4,"Ing. JITKA VEVERKOVÁ",61,"důchodkyně","Pulečný","Ano","ZA LEPŠÍ OBEC",""
904,1,"Bc. VÁCLAV CHOUTKA",41,"starosta, učitel","Pulečný","Ano","ZA LEPŠÍ OBEC",""
905,5,"Ing. LUCIE MÜLLEROVÁ",44,"úřednice","Pulečný","Ne","ZA LEPŠÍ OBEC",""
903,2,"JAROMÍR JANDA",47,"bankovní úředník","Pulečný","Ano","ZA LEPŠÍ OBEC",""
905,6,"ILONA KODÝMOVÁ",29,"kadeřnice","Klíčnov","Ne","",""
901,6,"JAROSLAV TROJÁK",45,"OSVČ","Pulečný","Ne","",""
903,4,"Mgr. BLANKA SUTNAROVÁ",44,"OSVČ lektorka","Pulečný","Ne","",""
901,5,"LADISLAV CAKL",24,"mistr pozemních staveb","Pulečný","Ne","",""
903,6,"JAN KIRALY",22,"obchodní manažer","Pulečný","Ne","",""
903,7,"Ing. JAN ZURYNEK",44,"senior techniky tavení","Pulečný","Ne","",""
902,7,"JITKA DOMALÍPOVÁ",53,"inspektor kvality","Pulečný","Ne","",""
903,5,"JAROSLAV POUR",29,"prodavač, expedient","Pulečný","Ne","",""
901,9,"KATEŘINA VENCBAUEROVÁ",21,"studentka","Pulečný","Ne","",""
901,3,"JIŘÍ DURDA",49,"řidič","Pulečný","Ne","",""
904,7,"JIŘÍ MUSIL",62,"důchodce, řezník","Pulečný","Ne","",""
904,6,"JAN KIRALY",57,"invalidní důchodce","Pulečný","Ne","",""
904,8,"JAN KOUKOL",54,"automechanik","Pulečný","Ne","",""
901,7,"JIŘINA CAKLOVÁ",43,"učitelka","Pulečný","Ne","",""
902,2,"MILAN KUČO",53,"invalidní důchodce","Pulečný","Ne","",""
901,2,"Bc. JANA RESLOVÁ",33,"administrativa, mateřská dovolená","Pulečný","Ne","",""
903,8,"Bc. VANDA MAREČKOVÁ",36,"mateřská dovolená","Pulečný","Ne","",""
902,4,"Bc. VERONIKA MATĚJKOVÁ",41,"bankovní specialista","Pulečný","Ne","",""
902,5,"RADEK ZAORAL",38,"bankovní specialista","Pulečný","Ne","",""
902,6,"PAVEL FUCHS",40,"strojní zámečník","Pulečný","Ne","",""
901,8,"MILOSLAVA BURSOVÁ",41,"recepční","Pulečný","Ne","",""
903,3,"Ing. VÍTĚZSLAV ERNEST",57,"technik","Pulečný","Ne","",""
904,4,"RENÁTA HORÁKOVÁ",38,"řečnice","Pulečný","Ne","",""
902,1,"VÁCLAV HUTTA",68,"důchodce","Pulečný","Ne","",""
902,3,"ROMAN HORČIČKA",45,"jednatel společnosti","Pulečný","Ne","",""
901,1,"PETR FLODRMAN",50,"ředitel a.s.","Pulečný","Ne","",""
901,4,"OLGA KARBANOVÁ",43,"ošetřovatelka skotu","Pulečný","Ne","",""
905,3,"Mgr. VLASTA NOVOTNÁ",59,"důchodkyně","Klíčnov","Ne","",""
