"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,15,"Ing. LUKÁŠ HUŠKA",31,"servisní technik","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,3,"Mgr. MARTINA SCHOŘÍKOVÁ HORÁČKOVÁ",49,"zástupkyně ředitele základní školy","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"doc. RNDr. VÁCLAV MATYÁŠ M.Sc., Ph.D.",44,"profesor","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
158,7,"VÁCLAV ONDRŮJ",68,"důchodce","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","*"
1,10,"Ing. arch. JIŘÍ ŘEZNÍČEK",52,"projektant","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"Ing. JIŘÍ KLÍMA",53,"vedoucí výroby","Bílovice nad Svitavou","Ano","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"MARTIN ŠERÁK",36,"pracovník testování webových aplikací","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"OLDŘICH FARSA",66,"osoba samostatně výdělečně činná ve stavebnictví","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,12,"BRONISLAV TOMÁŠ",36,"učitel hudby","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,9,"Bc. PAVEL FRKAL",30,"správce systémů","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,11,"Ing. PETR KUTĚJ",46,"ekonom","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,1,"Ing. JIŘÍ ŠTANCL",35,"logistik","Bílovice nad Svitavou","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
7,9,"MARTA PINKOVÁ",67,"důchodce","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
902,15,"DANA DOSTÁLOVÁ",66,"účetní","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,10,"DANA TŮMOVÁ",35,"prodavačka","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,7,"MIROSLAVA FLORIÁNOVÁ",58,"mistrová v soukromé firmě","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"NADĚŽDA VAŠÍČKOVÁ",63,"dělnice","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,11,"VLADIMÍR HENCL",92,"důchodce","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,4,"ROMAN PROCHÁZKA",38,"řidič","Bílovice nad Svitavou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"Ing. ANTONÍN SOUSEDÍK CSc.",65,"výcvikový inženýr","Bílovice nad Svitavou","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
