"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,1,"MILAN BLAŽEK",58,"důchodce","Milovice","Ne","MILAN BLAŽEK",""
902,2,"JOSEF ZEMEK",43,"dělník","Milovice","Ano","OBČANSKÉ SDRUŽENÍ MILOVICE",""
902,3,"JIŘÍ PÁLKA",47,"dělník","Milovice","Ano","OBČANSKÉ SDRUŽENÍ MILOVICE",""
902,1,"VĚRA ANTOŠOVÁ",54,"starostka","Milovice","Ano","OBČANSKÉ SDRUŽENÍ MILOVICE",""
902,4,"LUDMILA KROUPOVÁ",38,"prodavačka","Milovice","Ne","OBČANSKÉ SDRUŽENÍ MILOVICE",""
901,9,"JAN PAVELKA",64,"důchodce","Milovice","Ne","SDRUŽENÍ NEZÁVISLÝCH",""
901,2,"Ing. MILOSLAV MATOCHA",28,"technolog","Milovice","Ano","SDRUŽENÍ NEZÁVISLÝCH",""
901,4,"IVETA TALAŠOVÁ",39,"zdravotní sestra","Milovice","Ano","SDRUŽENÍ NEZÁVISLÝCH",""
901,3,"JAN BAJKO",44,"technik","Milovice","Ano","SDRUŽENÍ NEZÁVISLÝCH",""
901,6,"PETRA MARTINCOVÁ",39,"zdravotní sestra","Milovice","Ne","SDRUŽENÍ NEZÁVISLÝCH",""
902,8,"JIŘÍ VALENTA",43,"invalidní důchodce","Milovice","Ne","",""
901,7,"RICHARD ZELINKA",35,"obchodní ředitel","Milovice","Ne","",""
902,6,"JANA ČERNÁ",29,"živnostnice","Milovice","Ne","",""
902,7,"JOSEF BLAHA",55,"dělník","Milovice","Ne","",""
902,5,"MILENA PLAGOVÁ",54,"dělnice","Milovice","Ne","",""
902,9,"MIROSLAV SMUTNÝ",45,"živnostník","Milovice","Ne","",""
901,8,"MICHAL KAIDL",30,"osoba samostatně výdělečně činná","Milovice","Ne","",""
901,5,"PETR HORŇÁK",32,"voják","Milovice","Ne","",""
