"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
806,1,"ANTONÍN STRNAD",39,"řidič","Zhoř u Mladé Vožice","Ne","BEZPP","ANTONÍN STRNAD, NEZÁVISLÝ KANDIDÁT"
802,1,"ALENA TREFILOVÁ",50,"jednatel","Zhoř u Mladé Vožice","Ano","BEZPP","ALENA TREFILOVÁ, NEZÁVISLÝ KANDIDÁT"
804,1,"JIŘÍ DVOŘÁK",18,"student","Zhoř u Mladé Vožice","Ne","BEZPP",""
810,1,"JAN ZAPPE",25,"OSVČ","Zhoř u Mladé Vožice","Ne","BEZPP",""
816,1,"MARIE STRNADOVÁ",62,"důchodce","Zhoř u Mladé Vožice","Ano","BEZPP","MARIE STRNADOVÁ, NEZÁVISLÝ KANDIDÁT"
815,1,"JANA MAREDOVÁ",45,"státní zaměstnanec","Zhoř u Mladé Vožice","Ne","BEZPP","JANA MAREDOVÁ, NEZÁVISLÝ KANDIDÁT"
809,1,"JANA ZAPPOVÁ",45,"fakturant-laborant","Zhoř u Mladé Vožice","Ne","BEZPP",""
801,1,"ROSTISLAV KABÍČEK",30,"dělník","Zhoř u Mladé Vožice","Ne","BEZPP",""
818,1,"KAREL MATOUŠEK",41,"obchodní zástupce","Zhoř u Mladé Vožice","Ano","BEZPP","KAREL MATOUŠEK, NEZÁVISLÝ KANDIDÁT"
805,1,"MONIKA TREFILOVÁ",29,"administrativní pracovnice","Zhoř u Mladé Vožice","Ne","BEZPP",""
817,1,"PAVEL KABÍČEK",55,"OSVČ","Zhoř u Mladé Vožice","Ano","BEZPP","PAVEL KABÍČEK, NEZÁVISLÝ KANDIDÁT"
813,1,"LADISLAV ZAPPE",49,"zemědělec","Zhoř u Mladé Vožice","Ano","BEZPP","LADISLAV ZAPPE, NEZÁVISLÝ KANDIDÁT"
811,1,"PAVLA HEŘMÁNKOVÁ",42,"domovnice","Zhoř u Mladé Vožice","Ne","BEZPP","PAVLA HEŘMÁNKOVÁ, NEZÁVISLÝ KANDIDÁT"
808,1,"PAVLÍNA ZAPPOVÁ",24,"inspektor","Zhoř u Mladé Vožice","Ne","BEZPP",""
814,1,"MARCELA ŠRÁMKOVÁ",53,"skladnice","Zhoř u Mladé Vožice","Ano","BEZPP","MARCELA ŠRÁMKOVÁ, NEZÁVISLÝ KANDIDÁT"
803,1,"TOMÁŠ KUKLA",33,"technolog-programátor","Zhoř u Mladé Vožice","Ne","BEZPP",""
812,1,"VLADISLAV HLADÍK",61,"důchodce","Zhoř u Mladé Vožice","Ne","BEZPP","VLADISLAV HLADÍK, NEZÁVISLÝ KANDIDÁT"
807,1,"PETR DVOŘÁK",27,"dělník","Zhoř u Mladé Vožice","Ne","BEZPP",""
