"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,11,"PAVEL FRIDRICH",37,"vrátný","Vracov","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,13,"JIŘÍ PRES",59,"ošetřovatel skotu","Vracov","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
7,15,"JINDŘICH KUDLÁČ",67,"důchodce, učitel autoškoly","Vracov","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,2,"RNDr. PETR KOIŠ Ph.D.",40,"vedoucí učitel SOU, projektový manažer","Vracov","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,8,"RADEK BEZŮŠEK",42,"mechanizátor","Vracov","Ne","ČSSD",""
7,1,"Mgr. ZDENĚK HLAVSA",60,"ředitel základní školy","Vracov","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,14,"Mgr. RADOMÍR NYKL",66,"důchodce","Vracov","Ne","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,7,"Ing. ZDENĚK LUKEŠ",62,"ředitel středního odborného učiliště","Vracov","Ano","ČSSD","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ"
7,4,"Ing. OLGA NOVOTNÁ KŘÍŽKOVÁ DiS.",34,"laborantka","Vracov","Ne","ČSSD",""
47,15,"VLADIMÍRA JAKŠOVÁ",64,"důchodkyně","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,13,"RSDr. Ing. JIŘÍ MARŠÁLEK",75,"důchodce","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,14,"VLADIMÍR VÁVRA",64,"důchodce","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,8,"JAN JAKŠA",64,"důchodce","Vracov","Ne","KSČM",""
47,12,"ZDEŇKA TESAŘOVÁ",66,"důchodkyně","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,10,"ANTONÍN VAŠINA",64,"důchodce","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,3,"PAVEL KEŇO",41,"dělník","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,1,"MUDr. BOŽENA HOFROVÁ",62,"lékařka","Vracov","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,2,"Ing. VLADIMÍR POŠTOLKA",50,"technik","Vracov","Ne","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,5,"JAN LUNGA",28,"vinař","Vracov","Ne","KSČM",""
47,7,"ROMAN KOVÁŘ",45,"živnostník","Vracov","Ne","KSČM",""
53,11,"JIŘÍ SCHNEER",65,"důchodce","Vracov","Ne","ODS",""
53,5,"Ing. RENÉ SCHNEER",32,"podnikatel","Vracov","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,3,"Mgr. VENDULA ŠMÍDOVÁ",33,"obchodní zástupce","Vracov","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,1,"Ing. DUŠAN FRIDRICH",67,"důchodce","Vracov","Ano","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
53,7,"PAVEL POLANSKÝ",67,"jednatel","Vracov","Ne","ODS","OBČANSKÁ DEMOKRATICKÁ STRANA"
768,13,"ANDĚLA MEZIHORÁKOVÁ",54,"dělnice","Vracov","Ne","BEZPP",""
1,6,"JOSEF PAŠKA",70,"důchodce","Vracov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
768,2,"Mgr. BRONISLAV CHOVANEC",43,"učitel","Vracov","Ne","BEZPP",""
449,2,"PETR MEZIHORÁK",44,"vedoucí výroby","Vracov","Ne","BEZPP","SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ"
