"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
112,24,"JOSEF ROUBÍČEK",41,"montér, údržbář","Hrádek nad Nisou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,16,"HELENA JIRÁNKOVÁ",57,"ředitelka mateřské školy s logopedickou poradnou","Hrádek nad Nisou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,8,"RADEK HORÁK",48,"soukromý podnikatel, člen zastupitelstva města","Loučná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,18,"JIŘÍ SLAVÍK",55,"živnostník","Hrádek nad Nisou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,14,"PETR VLACH",43,"bankovní poradce","Hrádek nad Nisou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,4,"VÁCLAV RŮŽIČKA",47,"státní zaměstnanec, člen zastupitelstva města","Loučná","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,6,"JAN BÍLÝ",59,"školník, člen zastupitelstva města, trenér","Hrádek nad Nisou","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
112,2,"Mgr. JAROSLAV POLÁČEK",53,"ředitel školy, člen zastupitelstva města","Hrádek nad Nisou","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
47,15,"PETR HOBRLANT",67,"soustružník","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,18,"PAVEL HOŠKO",65,"brusič","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"MIROSLAV ŘEZNÍČEK",72,"podnikatel - soudní znalec mot. vozidel","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"FRANTIŠEK ŠEDINA",64,"elektrikář","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,7,"LADISLAV JIRÁK",60,"podnikatel","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"JAROSLAV TOMIŠKA",47,"strojní zámečník","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"JAROSLAV HOLATA",70,"pojišťovací poradce","Hrádek nad Nisou","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,24,"VLADIMÍR SYROVÝ",68,"mistr odborného výcviku","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,14,"JIŘÍ ZIMA",61,"malíř natěrač","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,12,"MIROSLAV NÝVLT",62,"podnikatel - prac. bezpečnostní služby","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,25,"KAMIL HRAŠNA",75,"dělník","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,16,"KAREL ZÍMA",71,"brusič","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"JANA JÍNOVÁ",57,"strážná","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"STANISLAV ŠTOK",67,"strojní zámečník","Hrádek nad Nisou","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,11,"KVĚTUŠE SCHIERLOVÁ",65,"zdravotní sestra","Donín","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,8,"LADISLAV ČERMÁK",67,"zámečník","Hrádek nad Nisou","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
112,13,"ANTONÍN RABAN",54,"živnostník","Loučná","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,1,"VÁCLAV KREJČÍK",52,"vedoucí provozu, člen zastupitelstva města","Donín","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,19,"Mgr. LADISLAVA JURKOVÁ",55,"ředitelka domu dětí","Hrádek nad Nisou","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,11,"PAVEL WEISS",43,"strážník městské policie","Loučná","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,7,"MIROSLAV HOCHMAN",58,"živnostník, dobrovolný hasič","Dolní Sedlo","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,21,"JAN SLADKÝ",70,"živnostník, vedoucí divadelního souboru VOJAN","Loučná","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,5,"PETR KUDLÁČEK",52,"jednatel společnosti, člen zastupitelstva města","Hrádek nad Nisou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,17,"PAVEL MOTL",51,"soukromý podnikatel","Hrádek nad Nisou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,15,"JIŘÍ KUREŠ",54,"živnostník","Hrádek nad Nisou","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
112,10,"FRANTIŠEK BROŽÍK",32,"soukromý podnikatel","Hrádek nad Nisou","Ne","STRANA PRO OTEVŘENOU SPOLEČNOST","*"
901,3,"Bc. MARTIN PŮTA",43,"hejtman Libereckého kraje, Hrádečák","Donín","Ano","HRÁDEK POTŘEBUJE ZMĚNY !",""
