"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
1,12,"PAVEL HORKÝ",48,"programátor","Letkovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,8,"MILUŠE MALCHEROVÁ",51,"v domácnosti","Ivančice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,2,"FRANTIŠEK ZEMEK",68,"důchodce","Ivančice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,6,"MUDr. FILIP HOLÁŇ",38,"zubní lékař","Ivančice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,5,"Ing. VLADIMÍR ČERNÝ",58,"technik","Letkovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,13,"PAVEL BALÍK",53,"technik kontroly","Ivančice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
1,15,"KVĚTOSLAVA HLOUCHOVÁ",48,"účetní","Letkovice","Ne","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ",""
716,5,"HELENA POTŮČKOVÁ",39,"ekonomka","Němčice","Ne","STRANA ZELENÝCH","*"
7,13,"BENEDIKT MOTTL",42,"technik","Ivančice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Mgr. RADEK MUSIL",44,"ředitel gymnázia","Ivančice","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"PETR SLÁMA",44,"referent BOZP a PO","Ivančice","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"LADISLAVA SLÁMOVÁ",45,"pečovatelka","Ivančice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,8,"HANA BALÍKOVÁ",47,"pečovatelka","Ivančice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,3,"Mgr. VERONIKA ŠRAMATÁ",36,"mateřská dovolená","Ivančice","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
88,6,"JIŘÍ SEKA",68,"keramik","Ivančice","Ne","KONZERVATIVNÍ STRANA","*"
