"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
901,3,"ADAM KREJČIŘÍK",21,"dělník","Stošíkovice na Louce","Ne","",""
903,3,"HANA ŠOTKOVÁ",47,"ošetřovatelka zvířat","Stošíkovice na Louce","Ne","",""
903,1,"BOHUMIL STUPKA",38,"mistr výroby","Stošíkovice na Louce","Ne","",""
901,2,"BOHUMIL ŠOTEK",27,"dělník","Stošíkovice na Louce","Ne","",""
903,2,"Mgr. BORIS HUBÁČ",51,"učitel","Stošíkovice na Louce","Ne","",""
903,5,"DUŠAN ŘEZÁČ",49,"živnostník","Stošíkovice na Louce","Ne","",""
901,1,"JANA KUČEROVÁ",31,"laborant specialista","Stošíkovice na Louce","Ne","",""
901,4,"HANA KREJČIŘÍKOVÁ",26,"vychovatelka","Stošíkovice na Louce","Ne","",""
902,5,"PAVEL PITÁK",46,"živnostník","Stošíkovice na Louce","Ne","",""
901,5,"MILENA SYSLOVÁ",35,"kuchařka","Stošíkovice na Louce","Ne","",""
902,1,"KAREL PAVLŮ",53,"starosta obce","Stošíkovice na Louce","Ne","",""
903,4,"LIBOR FUSEK",32,"stavební dělník","Stošíkovice na Louce","Ne","",""
902,3,"MILUŠE BDINKOVÁ",55,"invalidní důchodce","Stošíkovice na Louce","Ne","",""
902,4,"LIBUŠE ŘEZÁČOVÁ",48,"výhybkář","Stošíkovice na Louce","Ne","",""
902,6,"LUDĚK MUŽÁTKO",43,"dělník","Stošíkovice na Louce","Ne","",""
902,2,"KVĚTOSLAVA DLOUHÁ",41,"dispečerka","Stošíkovice na Louce","Ne","",""
