"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Minulá kandidatura","Změnil stranu"
7,7,"JAROMÍR JOSEF",69,"učitel tance","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,9,"Mgr. MILADA HNILICOVÁ",62,"ředitelka základní školy","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,21,"STANISLAV HORÁK",61,"OSVČ","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,6,"JIŘÍ ŽĎÁRSKÝ",47,"předseda správní rady TJ","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,2,"Ing. FRANTIŠEK HRICZ",56,"zástupce ředitele střední školy","Varnsdorf","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
724,6,"MILADA ČERNÁ",57,"OSVČ","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
724,1,"Mgr. Bc. PETR ŠMÍD",50,"ředitel základní školy","Varnsdorf","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,4,"RSDr. MILOSLAV HOCH",71,"učitel střední školy","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
724,2,"PhDr. Mgr. LEOŠ MORAVEC",35,"ředitel Dětského domova v Lipové","Varnsdorf","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
724,9,"JAROMÍR PŠENIČKA",49,"podnikatel","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","*"
7,17,"Mgr. ANNA PETRUŽÁLKOVÁ",72,"důchodce","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,16,"Mgr. LENKA JONOVÁ",50,"speciální pedagog","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,20,"JAN BÁRTL",68,"důchodce","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,13,"MUDr. LUDMILA JAKUBCOVÁ",61,"lékařka","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,1,"Ing. Bc. PETR JAKUBEC",57,"ředitel střední školy","Varnsdorf","Ano","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,14,"Ing. VÁCLAV ČERNOHOUS",61,"projektový manažer","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
7,15,"PETR KOS",52,"OSVČ","Varnsdorf","Ne","ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ",""
47,12,"OTAKAR HOLUBEC",57,"zaměstnanec","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,9,"MILUŠE ŠLECHTOVÁ",67,"v důchodu","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,4,"JOZEF KOLENO",63,"zdravotník","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,18,"PETR NOVÁČEK",62,"podnikatel","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,1,"Ing. VLADIMÍR REIBER",66,"v důchodu","Varnsdorf","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,13,"OTAKAR MATOUŠEK",65,"v důchodu","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,20,"MIROSLAV ŘEZNÍČEK",41,"vlakvedoucí","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,6,"PAVLA NEKUDOVÁ",43,"sociální poradce","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,15,"JAN JAROŠ",57,"zaměstnanec","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,3,"KURT POSSELT",59,"referent","Varnsdorf","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,2,"Ing. JAROSLAV DRASKÝ",61,"podnikatel","Varnsdorf","Ano","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,17,"IVAN JEŠKO",66,"v důchodu","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,21,"ZDENĚK MAŠČUCH",59,"učitel","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,19,"ZDENĚK PŘIBYL",65,"v důchodu","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
47,10,"JOSEF LUKEŠ",65,"v důchodu","Varnsdorf","Ne","KOMUNISTICKÁ STRANA ČECH A MORAVY",""
113,4,"Ing. VÁCLAV MORAVEC",56,"jednatel firmy","Varnsdorf","Ano","OBČANSKÁ DEMOKRATICKÁ STRANA","*"
53,9,"JAN HÁJEK",62,"technik technické služby","Varnsdorf","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
53,8,"Ing. MICHAL BURDA",44,"stavební projektant, OSVČ","Varnsdorf","Ne","OBČANSKÁ DEMOKRATICKÁ STRANA",""
