"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
1,4,"Mgr. JANA KNÁPKOVÁ",37,"učitelka","Budišovice","Ne","KDU-ČSL","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,9,"RNDr. ALEŠ ROZSÍVAL",61,"jednatel firmy","Budišovice","Ne","BEZPP",""
1,2,"DAVID ŠÍMA",38,"obchodní manažer","Budišovice","Ne","BEZPP",""
901,4,"Bc. ANTONIE KRATOCHVÍLOVÁ",37,"instruktor ergoterapie","Budišovice","Ne","BEZPP",""
1,1,"Mgr. JAN PTÁČEK",25,"správce internetové sítě","Budišovice","Ano","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,7,"HANA BARÁNKOVÁ",62,"důchodkyně","Budišovice","Ne","BEZPP",""
1,7,"MAREK JUCHELKA",29,"automechanik","Budišovice","Ne","BEZPP",""
901,8,"Ing. RADEK POSPÍŠIL",48,"manažer","Budišovice","Ne","BEZPP","""ZA BUDIŠOVICE KRÁSNĚJŠÍ"""
901,3,"Ing. JIŘÍ POPIOLEK",43,"redaktor","Budišovice","Ano","BEZPP","""ZA BUDIŠOVICE KRÁSNĚJŠÍ"""
901,2,"Ing. PETR UVÍRA",49,"finanční makléř","Budišovice","Ano","BEZPP","""ZA BUDIŠOVICE KRÁSNĚJŠÍ"""
1,3,"MUDr. MARTA PÍSKOVSKÁ",43,"praktická lékařka","Budišovice","Ne","BEZPP",""
901,5,"MUDr. TOMÁŠ VODIČKA",49,"zubní lékař","Budišovice","Ne","BEZPP","""ZA BUDIŠOVICE KRÁSNĚJŠÍ"""
901,6,"PETR HUDEČEK",34,"operátor TG","Budišovice","Ne","BEZPP",""
901,1,"Mgr. RADOSLAVA MIKOVSKÁ",59,"učitelka","Budišovice","Ne","BEZPP",""
1,5,"ROBERT BENA",40,"svářeč","Budišovice","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
1,6,"Mgr. VĚRA JAVORKOVÁ",38,"učitelka","Budišovice","Ne","BEZPP",""
