"StranaNr","Pořadí","Jméno","Věk","Povolání","Bydliště","Obhajuje","Příslušnost","Minulá kandidatura"
47,1,"MILAN KLEČKA",50,"OSVČ","Mečichov","Ano","KSČM","KOMUNISTICKÁ STRANA ČECH A MORAVY"
47,3,"EVŽEN NOVÁK",40,"nástrojař","Mečichov","Ne","BEZPP",""
901,7,"FRANTIŠEK MAŠEK",29,"řidič","Mečichov","Ne","BEZPP",""
902,3,"JOSEF KADANĚ",60,"automechanik","Mečichov","Ne","BEZPP",""
47,6,"ALENA ŠÁNOVÁ",63,"důchodkyně","Mečichov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
901,4,"JAROSLAV PLECHATÝ",30,"produktový manažer","Mečichov","Ne","BEZPP","SDRUŽENÍ VENKOV"
901,8,"PAVEL KOPEČNÝ",24,"technik","Mečichov","Ne","BEZPP",""
902,2,"JOSEF KŘIVANEC",40,"OSVČ","Mečichov","Ne","BEZPP",""
901,1,"JOSEF SÝKORA",41,"informatik","Mečichov","Ne","BEZPP",""
901,9,"KARLA HOKROVÁ",40,"prodavačka","Mečichov","Ne","BEZPP",""
901,5,"MARCELA CIBULKOVÁ",41,"podnikatelka","Mečichov","Ne","BEZPP",""
47,4,"HANA KLEČKOVÁ",45,"zdravotní sestra","Mečichov","Ne","BEZPP","KOMUNISTICKÁ STRANA ČECH A MORAVY"
470,6,"MARTIN ZACH",34,"dělník","Mečichov","Ne","BEZPP",""
901,2,"PAVEL KLEČKA",33,"manažer prodeje","Mečichov","Ano","BEZPP","SDRUŽENÍ VENKOV"
470,7,"MILOSLAV SLAVÍK",46,"obráběč kovů","Mečichov","Ne","BEZPP",""
470,2,"FRANTIŠEK POLAN",57,"zedník","Mečichov","Ne","BEZPP",""
470,5,"JOSEF LÁVIČKA",28,"prodejce","Mečichov","Ne","BEZPP",""
47,2,"VÁCLAV BAŠTA",54,"řidič","Mečichov","Ne","BEZPP","KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ"
902,4,"MIROSLAV KADANĚ",33,"automechanik","Mečichov","Ne","BEZPP",""
47,7,"PAVEL HOLUBIČKA",43,"dělník","Mečichov","Ne","BEZPP",""
470,1,"Bc. PETR FINĚK",42,"pojišťovací poradce","Mečichov","Ano","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
902,5,"PETR SLANEC",45,"truhlář","Mečichov","Ne","BEZPP",""
47,5,"KAREL ŠÁNA",60,"dělník","Mečichov","Ne","BEZPP",""
470,8,"PAVEL SLANEC",44,"řidič","Mečichov","Ne","BEZPP",""
902,6,"VOJTĚCH MALÝ",49,"řidič","Mečichov","Ne","BEZPP",""
902,1,"PETR HRBA",48,"skladník","Mečichov","Ne","BEZPP",""
470,3,"PAVLÍNA PLECHATÁ",27,"administrativní pracovnice","Mečichov","Ne","BEZPP","SDRUŽENÍ VENKOV"
901,6,"VÁCLAV VALENTA",46,"živnostník","Mečichov","Ne","BEZPP",""
901,3,"Mgr. TOMÁŠ KLEČKA",33,"právník","Mečichov","Ano","BEZPP","SDRUŽENÍ VENKOV"
470,4,"KAREL ZACH",58,"řidič","Mečichov","Ne","BEZPP","""STAROSTOVÉ A NEZÁVISLÍ"""
